S2_T,S2-H,S2_P,S3_T,S3_H,S3_P,S5_T,S5_H,S5_P,S6_T,S6_H,S6_P
-0.068505153,0.327943093,2.465651809,-0.175680178,0.161087062,2.465651809,-0.542979498,0.51111157,2.465651809,-0.529046832,0.70044356,2.649386416
-0.000678269,0.400702172,2.732208761,-0.219644186,0.161517777,2.732208761,-0.911488107,0.569550884,2.732208761,-0.932010203,0.673867816,3.428617715
-0.190593545,0.330139925,2.77663492,-0.102172356,0.161445991,2.77663492,-0.650597057,0.360231886,2.77663492,-0.858973092,0.6099709,3.818233364
3.065436033,-3.235406416,0.177704635,2.301427912,-3.2350216,0.177704635,2.023536208,-2.299753032,0.177704635,1.515992275,-1.040171759,-0.025974377
2.465507242,-2.69647957,0.310983111,2.102358882,-2.511134818,0.310983111,2.101803524,-2.770787186,0.310983111,1.686936893,-1.320704166,0.07792313
2.723927671,-2.787516291,0.444261587,1.951826117,-2.36110275,0.444261587,2.02027507,-2.41623321,0.444261587,1.896288957,-1.45080059,0.181820636
1.471843388,-1.871261567,0.577540063,1.444657316,-1.981930797,0.577540063,1.938746617,-1.727379795,0.577540063,1.284288337,-0.886473771,0.31169252
0.997733467,-1.281631836,0.733031619,0.942764196,-1.290778284,0.733031619,1.048455908,-1.032350407,0.733031619,0.664102524,-0.449413108,0.467538779
0.55685872,-0.704040745,0.932949333,0.477800843,-0.505227605,0.932949333,0.790825996,-0.760873229,0.932949333,0.291046591,-0.150939675,0.597410662
0.406961305,-0.095254639,1.110653968,0.258684225,0.161661348,1.110653968,0.588635432,-0.484415428,1.110653968,-0.078861191,0.159766276,0.545461909
0.233324482,0.044200261,0.977375492,0.176383602,0.161445991,0.977375492,0.252738205,0.122622947,0.977375492,-0.124509385,0.182936104,0.363641273
0.165497598,0.126713274,0.733031619,0.012485778,0.161589562,0.733031619,0.158165199,0.259092027,0.733031619,-0.189990933,0.221120747,0.23376939
0.11123609,0.2226709,0.510900825,-0.015299475,0.161230634,0.510900825,0.027719674,0.409307628,0.510900825,-0.155990899,0.255131944,0.129871883
0.018991528,0.183127922,0.35540927,-0.079311071,0.161230634,0.35540927,-0.044025365,0.474719815,0.35540927,-0.142453848,0.265685488,0.103897507
0.028148157,0.176888919,0.266556952,-0.139453835,0.160871705,0.266556952,-0.07011447,0.43753116,0.266556952,-0.229972455,0.400051301,0.07792313
0.328621254,0.211510993,0.621966222,0.177438738,0.162235633,0.621966222,0.360355763,-0.344758749,0.621966222,-0.002046298,0.556339704,0.779231299
0.327603851,-0.011335654,0.510900825,0.187638388,-0.114641728,0.510900825,0.62776909,-0.640342144,0.510900825,0.144657554,0.261991748,0.623385039
0.094957638,0.205623483,0.377622349,0.036050487,0.161087062,0.377622349,0.474495598,-0.40293243,0.377622349,0.147805705,0.346611988,0.441564403
0.09054889,0.221792167,0.222130794,-0.148598348,0.161517777,0.222130794,0.27882731,0.129330187,0.222130794,0.195027975,0.501077506,0.285718143
-0.059348524,0.320298117,0.111065397,-0.171459633,0.161589562,0.111065397,0.177732028,-0.142146991,0.111065397,0.05241672,0.413147291,0.181820636
-0.192289217,0.388751405,0,-0.314958156,0.161015277,0,-0.229910238,0.665776527,0,-0.309305869,0.721790503,0.103897507
-0.300473097,0.386290953,-0.066639238,-0.397962204,0.161158848,-0.066639238,-0.370139178,0.666174977,-0.066639238,-0.396194845,0.801181942,0.07792313
-0.349647588,0.380491316,-0.111065397,-0.454939559,0.161302419,-0.111065397,-0.379922592,0.660729495,-0.111065397,-0.503861621,0.8331304,0.051948753
-0.332690867,0.394814662,-0.111065397,-0.478504267,0.160153849,-0.111065397,-0.481017874,0.669362576,-0.111065397,-0.442157855,0.837111964,0.025974377
-0.396787273,0.366958831,-0.111065397,-0.510861778,0.161015277,-0.111065397,-0.458189907,0.726075274,-0.111065397,-0.43145414,0.790532456,0.025974377
-0.408656978,0.355095938,-0.111065397,-0.549901817,0.160369206,-0.111065397,-0.52341267,0.665909344,-0.111065397,-0.369435559,0.890359395,0.025974377
-0.40730044,0.348944808,-0.088852317,-0.561156603,0.160010277,-0.088852317,-0.562546327,0.612251428,-0.088852317,-0.443417116,0.893381546,0
0.750843609,-0.538575353,-0.177704635,0.543922712,-0.692157512,-0.177704635,0.829959654,-0.735438846,-0.177704635,1.168121553,-0.4925867,-0.15584626
0.226202659,-0.23470954,-0.177704635,0.146136364,-0.220956318,-0.177704635,0.767998029,-0.750181491,-0.177704635,0.95026948,-0.598745766,-0.15584626
0.237394095,-0.224516239,-0.177704635,0.214016793,-0.669186095,-0.177704635,0.728864372,-0.616235927,-0.177704635,0.544787588,-0.424900102,-0.15584626
0.097331579,0.114059522,-0.199917714,0.05363609,-0.453972631,-0.199917714,0.298394139,-0.403928555,-0.199917714,0.404380039,-0.377888857,-0.181820636
-0.116662241,0.099911923,-0.199917714,-0.106041188,-0.103227806,-0.199917714,0.135337232,-0.215395358,-0.199917714,0.452546754,-0.388826167,-0.181820636
-0.312003668,0.246308813,-0.199917714,-0.260091074,0.13388029,-0.199917714,-0.07011447,-0.025334771,-0.199917714,0.309620684,-0.327135901,-0.181820636
-0.341847497,0.324867528,-0.199917714,-0.306165354,0.099423165,-0.199917714,-0.076636746,-0.087094501,-0.199917714,-0.152213117,0.324449544,-0.181820636
-0.381526224,0.38031557,-0.199917714,-0.450367302,0.161230634,-0.199917714,-0.207082271,0.335660811,-0.199917714,-0.069416737,0.186102167,-0.181820636
-0.434770328,0.414322531,-0.199917714,-0.416251232,0.161302419,-0.199917714,-0.347311211,0.2420915,-0.199917714,-0.204787244,0.385612133,-0.181820636
-0.419509279,0.449471844,-0.199917714,-0.362087573,0.153836709,-0.199917714,-0.304916415,0.169507215,-0.199917714,-0.363139256,0.71066131,-0.181820636
-0.424257161,0.458259172,-0.199917714,-0.465139209,0.160943491,-0.199917714,-0.298394139,0.076402762,-0.199917714,-0.424528208,0.737476908,-0.181820636
-0.461901082,0.458522792,-0.199917714,-0.482021388,0.161015277,-0.199917714,-0.308177553,0.127802796,-0.199917714,-0.471435662,0.747406834,-0.181820636
0.32522991,-0.134006757,0.199917714,0.683904115,-1.146919785,0.199917714,0.64407478,-0.777940165,0.199917714,0.457583797,-0.301615511,0.23376939
0.328621254,-0.033655467,0.177704635,0.727516411,-1.282522931,0.177704635,1.051717046,-1.032682448,0.177704635,0.911547219,-0.45833565,0.181820636
-0.089192353,0.246045193,0.133278476,0.504179248,-1.033570198,0.133278476,0.878876726,-1.006451165,0.133278476,0.661584003,-0.435069881,0.07792313
-0.274698881,0.451053563,0.066639238,-0.006154961,-0.059007828,0.066639238,0.344050073,-0.494310267,0.066639238,0.494731982,-0.37150876,0.025974377
-0.35134326,0.459577271,0.066639238,-0.163370255,0.067191395,0.066639238,-0.044025365,-0.067769682,0.066639238,0.271213237,-0.215748034,0
-0.426631102,0.459401525,0.022213079,-0.286469479,0.097628523,0.022213079,-0.13859837,-0.003154395,0.022213079,-0.11191678,0.556675499,-0.025974377
-0.439179075,0.376185526,0,-0.23054726,-0.082409959,0,-0.255999343,0.050171479,0,-0.222731707,0.578022441,-0.051948753
-0.427648505,0.272055685,0.022213079,-0.183066131,-0.307314489,0.022213079,-0.210343409,0.00295517,0.022213079,-0.187157597,0.395254235,0
-0.444266092,0.365289238,0.022213079,-0.383542009,0.156708136,0.022213079,-0.223387962,0.02301048,0.022213079,-0.321268844,0.579557503,0.051948753
-0.460544544,0.382951768,0.066639238,-0.447201893,0.160871705,0.066639238,-0.239693652,0.045987756,0.066639238,-0.351491097,0.58085271,0.07792313
-0.449692243,0.418188955,0.088852317,-0.496089871,0.160440991,0.088852317,-0.389706006,0.496169699,0.088852317,-0.358417029,0.53412929,0.129871883
-0.462918485,0.457819806,0.088852317,-0.504179248,0.161015277,0.088852317,-0.520151531,0.533823212,0.088852317,-0.393676324,0.502948362,0.15584626
0.556519585,0.264850076,0.866310095,0.402534461,0.011557494,0.866310095,1.094111842,-0.48826711,0.866310095,0.999065826,-0.392136142,0.909103182
0.582632936,0.269683106,0.932949333,0.583666175,-0.217295249,0.932949333,0.908226969,-0.801714341,0.932949333,0.956880598,-0.356829738,1.038975065
0.422900623,0.282424732,0.644179301,0.552715514,-0.590437205,0.644179301,0.741908924,-0.246075998,0.644179301,1.472862602,-0.885082622,0.805205675
0.531423638,0.113092916,0.510900825,0.549901817,-0.561722934,0.510900825,0.843004206,-0.871243843,0.510900825,0.620972851,0.13016838,0.675333792
0.22552439,0.014674838,0.399835428,0.289634887,-0.091742097,0.399835428,0.585374294,-0.455926263,0.399835428,0.685509953,0.09294315,0.545461909
0.015600183,0.104569207,0.244343873,-0.015299475,0.162163848,0.244343873,0.164687475,0.012318742,0.244343873,0.231231716,0.255131944,0.389615649
-0.069183422,0.214850178,0.155491555,-0.088807297,0.161302419,0.155491555,0.13859837,0.040409458,0.155491555,0.13458347,0.371652671,0.23376939
-0.128192811,0.304393053,0.044426159,-0.191858933,0.161302419,0.044426159,-0.027719674,0.362688993,0.044426159,-0.016212979,0.627432219,0.103897507
-0.127175408,0.414322531,0,-0.220699322,0.161445991,0,-0.17447089,0.612317836,0,-0.133639024,0.602871242,0.025974377
-0.171262883,0.440420896,-0.022213079,-0.294558856,0.161445991,-0.022213079,-0.259260481,0.63775222,-0.022213079,-0.316861432,0.779451234,0.025974377
-0.176010765,0.453689761,0.022213079,-0.311792748,0.160871705,0.022213079,-0.295133001,0.679058189,0.022213079,-0.417602275,0.879182231,0.103897507
-0.212976417,0.457644059,0.022213079,-0.363494421,0.161230634,0.022213079,-0.373400316,0.691343727,0.022213079,-0.437750443,0.901920323,0.103897507
2.062954684,-1.310014907,0.022213079,0.993410734,-0.971044873,0.022213079,1.407181102,-0.885986488,0.022213079,1.742344356,-0.888296656,0.103897507
1.305667522,-1.377853081,0.022213079,1.119323654,-1.311667917,0.022213079,1.302824682,-1.006119124,0.022213079,1.356695818,-0.787798128,0.07792313
1.124230606,-1.029259767,0.022213079,0.963515208,-1.165296918,0.022213079,1.420225655,-1.068742161,0.022213079,1.118065947,-0.695118817,0.051948753
1.210370749,-1.449733427,0.022213079,1.113344549,-1.340741117,0.022213079,1.068022737,-0.759877105,0.022213079,1.475695938,-0.794178226,0.051948753
0.593824372,-0.589453984,0.022213079,0.716261625,-0.81792602,0.022213079,0.849526482,-0.610724037,0.022213079,1.05573255,-0.670845664,0.051948753
0.006782688,0.090421608,0,0.002286128,0.161374205,0,0.184254304,-0.095727581,0,-0.024398173,0.216035858,0
-0.24621159,0.25158121,-0.044426159,-0.070869982,0.161589562,-0.044426159,0.01793626,0.177276988,-0.044426159,0.222416892,-0.146622316,-0.025974377
-0.074609573,0.389893758,-0.044426159,-0.058208347,0.161733134,-0.044426159,0.011413983,0.22044239,-0.044426159,0.021564837,0.182504368,-0.051948753
-0.064096406,0.381633669,-0.066639238,-0.194320917,0.161230634,-0.066639238,-0.115770404,0.572672074,-0.066639238,-0.157564974,0.260648569,-0.051948753
-0.040017862,0.328206713,-0.066639238,-0.193265781,0.161302419,-0.066639238,-0.180993166,0.612981919,-0.066639238,-0.475213444,0.560896917,-0.051948753
-0.106149074,0.279788534,-0.066639238,-0.39550022,0.161374205,-0.066639238,-0.373400316,0.715117903,-0.066639238,-0.532824613,0.670078134,-0.07792313
-0.095296772,0.198681493,-0.066639238,-0.282952358,0.161589562,-0.066639238,-0.308177553,0.71405537,-0.066639238,-0.559898715,0.721262826,-0.051948753
1.504400292,-1.447624468,0.621966222,1.346881361,-1.506996748,0.621966222,2.379000264,-2.180948563,0.621966222,2.055900229,-1.106323296,0.701308169
0.92583697,-0.546659695,0.599753143,1.101034626,-0.936085247,0.599753143,1.553932318,-1.242333488,0.599753143,1.647899816,-0.903743208,0.675333792
0.82613145,-0.55483191,0.533113905,0.666670223,-0.14019743,0.533113905,0.895182416,-0.155694286,0.533113905,1.356381003,-0.700971237,0.571436286
0.664025197,-0.280667267,0.533113905,0.509103217,0.047522119,0.533113905,0.937577212,-0.465754693,0.533113905,0.988991742,-0.441881715,0.545461909
0.400856886,-0.078295095,0.533113905,0.407106718,0.044076407,0.533113905,0.663641609,-0.347016632,0.533113905,0.648361767,-0.114434004,0.597410662
0.203819787,0.104217714,0.577540063,0.013540915,0.161589562,0.577540063,0.282088448,0.267127433,0.577540063,0.285694734,0.098699628,0.571436286
0.029843829,0.373988694,0.488687746,-0.064187452,0.161948491,0.488687746,-0.03424195,0.591532035,0.488687746,0.220528001,-0.026311906,0.467538779
-0.045104878,0.358962362,0.399835428,-0.140860683,0.161517777,0.399835428,0.01793626,0.295683007,0.399835428,0.385491131,-0.309626611,0.363641273
-0.021365469,0.389366518,0.33319619,-0.212961657,0.161230634,0.33319619,-0.125553818,0.641338268,0.33319619,0.160083495,-0.083109165,0.285718143
-0.021704603,0.429524609,0.377622349,-0.215423641,0.161374205,0.377622349,-0.285349586,0.705953556,0.377622349,-0.557065379,0.396789296,0.285718143
-0.112931762,0.459753018,0.444261587,-0.25270512,0.161374205,0.444261587,-0.19077658,0.584691979,0.444261587,-0.545732034,0.543195744,0.389615649
-0.204498056,0.45017483,0.466474666,-0.282248934,0.161876705,0.466474666,-0.213604547,0.668100818,0.466474666,-0.514250521,0.616255056,0.441564403
2.176225581,-1.968361545,0.910736254,2.196969428,-2.152349997,0.910736254,2.447484165,-2.06347226,0.910736254,1.221954941,0.167249699,2.051975753
2.183686538,-1.959749963,0.977375492,1.55755689,-1.381587168,0.977375492,2.401828231,-2.219797425,0.977375492,1.652622043,-0.75513011,2.129898883
2.234895836,-1.848502386,0.999588571,0.837602288,-0.270847365,0.999588571,0.33100552,0.231266945,0.999588571,0.966010237,0.140817866,2.103924507
1.023507683,-0.649207817,0.977375492,1.22589241,-0.939961674,0.977375492,0.497323565,-0.080121628,0.977375492,0.676695129,0.346420105,1.818206364
0.631807427,-0.439717909,1.04401473,0.602306915,-0.322174125,1.04401473,0.513629255,0.225489422,1.04401473,0.527787571,0.301759423,1.636385727
0.358125949,-0.001493846,1.088440888,0.259739362,0.161661348,1.088440888,0.448406493,0.296612723,1.088440888,0.220528001,0.598553883,1.246770078
0.198054502,0.26361985,1.155080127,0.039215895,0.161948491,1.155080127,0.239693652,0.532893496,1.155080127,0.142453848,0.655303171,1.038975065
0.09970552,0.345429876,1.177293206,-0.043788152,0.161733134,1.177293206,-0.040764227,0.774553341,1.177293206,-0.002990744,0.653192462,0.883128805
0.012208839,0.399735566,1.199506285,-0.112020293,0.161876705,1.199506285,0.040764227,0.779666781,1.199506285,-0.369120744,0.688115101,0.909103182
-0.054261507,0.436115105,1.243932444,-0.168645936,0.161661348,1.243932444,-0.08642016,0.794874285,1.243932444,-0.14623163,0.549527871,1.013000688
-0.116662241,0.459753018,1.243932444,-0.234767805,0.161876705,1.243932444,-0.109248127,0.751044799,1.243932444,-0.159453865,0.72591598,1.142872572
-0.180080378,0.459313652,1.177293206,-0.316716716,0.161445991,1.177293206,-0.249477067,0.82024226,1.177293206,-0.268694716,0.852894311,1.246770078
1.857439225,-1.850699219,0.377622349,1.846664209,-1.739438775,0.377622349,0.184254304,-0.058206885,0.377622349,0.112231595,0.810056513,0.493513156
0.673520961,-0.682160298,0.533113905,0.47041489,-1.33155255,0.533113905,-0.089681299,0.487735844,0.533113905,-0.362824441,0.669598427,0.701308169
-0.067826884,-0.329261192,0.68860546,0.103579204,0.162163848,0.68860546,0.037503088,0.166319616,0.68860546,-0.106879738,0.794561991,0.935077559
0.09665331,-0.118453186,0.799670857,0.120109671,-0.092101025,0.799670857,0.004891707,0.072484672,0.799670857,0.165750168,0.534561025,1.220795701
0.191271814,0.114147395,0.955162412,0.295965705,-0.306596633,0.955162412,0.073375608,0.259556886,0.955162412,0.028175954,0.686723952,1.480539468
0.023739409,0.35087802,1.110653968,-0.004748113,0.161015277,1.110653968,-0.037503088,0.40844432,1.110653968,-0.207620581,0.743761064,1.714308857
-0.305899248,0.307995858,1.243932444,-0.089159009,0.161661348,1.243932444,-0.102725851,0.517287543,1.243932444,-0.222416892,0.823488298,1.818206364
-0.297081753,0.279788534,1.288358603,-0.104282628,0.161589562,1.288358603,-0.229910238,0.659069288,1.288358603,-0.251379884,0.862440472,1.792231987
-0.284872914,0.336027435,1.221719365,-0.141564107,0.162020276,1.221719365,-0.269043896,0.754763665,1.221719365,-0.322213289,0.904462768,1.688334481
-0.234681019,0.363531773,1.02180165,-0.108151461,0.161661348,1.02180165,-0.317960967,0.791421052,1.02180165,-0.344879979,0.901776411,1.350667585
-0.208906803,0.379964077,0.666392381,-0.170756209,0.161661348,0.666392381,-0.370139178,0.822168101,0.666392381,-0.350546651,0.917174992,0.857154429
-0.216706895,0.40307475,0.33319619,-0.288579751,0.161230634,0.33319619,-0.370139178,0.817984377,0.33319619,-0.33575034,0.927728537,0.467538779
1.604784081,-1.528028522,0.133278476,1.822396076,-1.451793561,0.133278476,2.121370352,-1.934241685,0.133278476,0.684250693,-0.236231504,0.467538779
1.416903612,-1.079786905,0.266556952,2.207872502,-1.767291618,0.266556952,0.634291366,-0.932804348,0.266556952,0.530620907,-0.111076058,0.623385039
0.38966545,-0.243233248,0.422048508,-0.651898317,0.160656348,0.422048508,0.132076094,0.179335645,0.422048508,0.141824218,0.586129483,0.753256922
0.112592628,0.286730523,0.599753143,-0.53161279,0.16079992,0.599753143,-0.500584703,0.643795376,0.599753143,-0.095861208,0.936363255,0.857154429
0.011869705,0.382424529,0.821883936,-0.416954656,0.161015277,0.821883936,-0.445145354,0.658737246,0.821883936,-0.250750254,0.709462044,0.935077559
-0.185845663,0.401493031,1.066227809,-0.515434034,0.160943491,1.066227809,-0.409272835,0.762998295,1.066227809,-0.428305989,0.935787608,1.013000688
-0.306916651,0.257908086,1.221719365,-0.445091621,0.161517777,1.221719365,-0.402750559,0.824425983,1.221719365,-0.480880116,0.935739637,1.142872572
-0.358465083,0.382336655,1.155080127,-0.490462478,0.161158848,1.155080127,-0.422317388,0.824359575,1.155080127,-0.514880151,0.935883549,1.272744455
-0.469022905,0.401756651,0.977375492,-0.553418938,0.160871705,0.977375492,-0.585374294,0.807359047,0.977375492,-0.546046849,0.935835578,1.246770078
-0.53617152,0.416431489,0.777457777,-0.573466526,0.161302419,0.777457777,-0.494062426,0.827547174,0.777457777,-0.570287614,0.935883549,1.090923818
-0.555502182,0.408786514,0.621966222,-0.624113063,0.160871705,0.621966222,-0.48754015,0.829207382,0.621966222,-0.585083926,0.935787608,0.987026312
-0.534814982,0.420297914,0.466474666,-0.640995242,0.161087062,0.466474666,-0.513629255,0.831266039,0.466474666,-0.59515801,0.935499784,0.909103182
0.900401888,-0.816782168,-0.088852317,0.320937261,-0.244573807,-0.088852317,0.454928769,-0.480962196,-0.088852317,0.210139102,0.438331886,0.025974377
0.780348303,-0.129876713,-0.044426159,1.588507551,-1.828955516,-0.044426159,0.611463399,-0.591664851,-0.044426159,0.864010134,0.055669948,0.07792313
0.754913222,-0.591914436,0,1.260008481,-1.507427462,0,0.702775267,-0.499091665,0,0.527157941,0.733879109,0.129871883
0.552110838,-0.317486172,0.044426159,0.753543104,-1.07441625,0.044426159,0.931054936,-0.807425456,0.044426159,0.467343066,0.241124512,0.181820636
0.235698423,0.028295197,0.088852317,0.176735314,-0.029432128,0.088852317,0.533196084,-0.158350619,0.088852317,0.195972421,0.346659959,0.23376939
-0.000339134,0.19912086,0.133278476,-0.139805547,0.161589562,0.133278476,0.154904061,0.267725108,0.133278476,-0.108453813,0.936315285,0.259743766
-0.060705061,0.330491418,0.177704635,-0.184472979,0.161445991,0.177704635,-0.021197398,0.538206161,0.177704635,-0.327879962,0.936075431,0.285718143
-0.120731854,0.4210009,0.222130794,-0.270994148,0.162020276,0.222130794,-0.092942437,0.686296695,0.222130794,-0.26586138,0.936075431,0.31169252
-0.227559197,0.452547409,0.266556952,-0.302648234,0.161374205,0.266556952,-0.269043896,0.769771943,0.266556952,-0.275620649,0.936267314,0.31169252
-0.16719327,0.449383971,0.35540927,-0.347315666,0.161445991,0.35540927,-0.269043896,0.782123889,0.35540927,-0.242250245,0.935883549,0.337666896
-0.307255786,0.440245149,0.488687746,-0.375804344,0.161445991,0.488687746,-0.340788934,0.810347421,0.488687746,-0.240361354,0.93597949,0.389615649
-0.36897825,0.44964759,0.621966222,-0.460566952,0.161517777,0.621966222,-0.389706006,0.805566023,0.621966222,-0.247602102,0.936267314,0.441564403
2.202678066,-1.912122644,-0.066639238,1.90645526,-1.805409813,-0.066639238,2.07245328,-1.884634677,-0.066639238,1.100436299,-0.590734666,0.07792313
2.031754317,-1.715901602,-0.088852317,1.266339298,-1.811655167,-0.088852317,0.438623078,-0.697718925,-0.088852317,-0.082953788,0.585457893,0.07792313
0.79696589,-0.888398894,-0.088852317,0.940653924,-1.557390294,-0.088852317,0.063592193,0.061527301,-0.088852317,0.059027838,0.522424449,0.07792313
0.525997487,-0.450877816,-0.088852317,0.723295866,-0.731926778,-0.088852317,0.197298857,0.032905318,-0.088852317,0.449713418,0.218146566,0.025974377
0.193984889,-0.073813558,-0.066639238,0.13699185,0.14866814,-0.066639238,0.350572349,0.142080582,-0.066639238,0.110027889,0.7157462,0
-0.119036182,0.340596846,-0.044426159,-0.264663331,0.161230634,-0.044426159,-0.099464713,0.539534327,-0.044426159,-0.435231922,0.935691666,0.025974377
-0.507345094,0.363619646,0.022213079,-0.733143804,0.160369206,0.022213079,-0.559285189,0.632439555,0.022213079,-0.977028767,0.934780224,0.051948753
-0.670468751,0.408259274,0.133278476,-0.5639703,0.160943491,0.133278476,-0.458189907,0.680585581,0.133278476,-0.611213582,0.388874138,0.103897507
-0.708451806,0.441826868,0.288770032,-0.477449131,0.161015277,0.288770032,-0.350572349,0.576191715,0.288770032,-1.049436247,0.835385021,0.207795013
-0.598911388,0.43892705,0.444261587,-0.445443333,0.161517777,0.444261587,-0.370139178,0.632970821,0.444261587,-0.706917382,0.702842093,0.31169252
-0.459527141,0.416695109,0.68860546,-0.482724812,0.161087062,0.68860546,-0.406011697,0.639545244,0.68860546,-0.661269188,0.695982289,0.415590026
-0.383221896,0.401405158,0.977375492,-0.507696369,0.161445991,0.977375492,-0.481017874,0.780795723,0.977375492,-0.590435783,0.686004392,0.545461909
1.476930404,-1.799029728,-0.088852317,1.631768136,-1.396733946,-0.088852317,1.635460771,-1.911729268,-0.088852317,1.654825749,-0.60128821,-0.07792313
1.051994975,-1.085586541,-0.111065397,1.410189533,-1.532696021,-0.111065397,1.870262716,-1.708984693,-0.111065397,1.220380865,-0.43790015,-0.103897507
0.727782468,-0.900261787,-0.155491555,0.938543651,-1.224448317,-0.155491555,1.1332455,-0.902190116,-0.155491555,1.26791795,-0.622635153,-0.15584626
0.496831927,-0.621351986,-0.177704635,0.422933761,-0.728552851,-0.177704635,0.741908924,-0.675272916,-0.177704635,0.912176849,-0.49695203,-0.15584626
0.265542252,-0.690859753,-0.177704635,0.239340062,-0.529850093,-0.177704635,0.415795111,-0.473922915,-0.177704635,0.228713194,0.259017567,-0.15584626
-0.256385622,-0.164938153,-0.199917714,-0.03991932,-0.203009899,-0.199917714,0.128814956,-0.350204231,-0.199917714,0.160083495,0.467114281,-0.15584626
-0.486997029,0.26361985,-0.199917714,-0.129605897,0.018664276,-0.199917714,-0.024458536,0.217321199,-0.199917714,-0.0291204,0.778635732,-0.15584626
-0.835288079,0.350438654,-0.199917714,-0.348370803,0.161374205,-0.199917714,-0.044025365,0.309363119,-0.199917714,-0.178027958,0.936267314,-0.15584626
-1.229362277,0.360983448,-0.177704635,-0.672649328,0.160656348,-0.177704635,-0.458189907,0.618759443,-0.177704635,-0.378565198,0.610354665,-0.15584626
-1.392146799,0.383830501,-0.177704635,-0.918144351,0.160369206,-0.177704635,-0.676686162,0.737563912,-0.177704635,-0.625695078,0.624649921,-0.15584626
-1.521017879,0.334094223,-0.177704635,-1.32788891,0.159507778,-0.177704635,-0.588635432,0.810281013,-0.177704635,-1.062028853,0.677273732,-0.15584626
-1.471504254,0.237697231,-0.177704635,-1.664477358,0.158430992,-0.177704635,-0.761475753,0.826086191,-0.177704635,-1.164343771,0.751580281,-0.15584626
1.796055895,-2.06537365,-0.199917714,1.8434988,-2.198221046,-0.199917714,1.397397688,-1.57616807,-0.199917714,1.076510349,-0.380143478,-0.15584626
2.264739665,-2.287429436,-0.199917714,2.099896897,-2.239210668,-0.199917714,1.635460771,-1.798436688,-0.199917714,1.758399928,-0.832218957,-0.15584626
1.293458682,-1.405093799,-0.199917714,1.86565666,-2.056300759,-0.199917714,1.948530032,-1.807601035,-0.199917714,1.501195964,-1.103013321,-0.15584626
1.563070547,-1.668537902,-0.199917714,1.003258672,-1.400466801,-0.199917714,1.39413655,-1.085875506,-0.199917714,0.927602791,-0.654919406,-0.15584626
0.348630185,-0.306941378,-0.199917714,0.420120064,-0.706083933,-0.199917714,0.722342095,-0.755427748,-0.199917714,0.663787709,-0.349442257,-0.15584626
0.055618045,-0.033655467,-0.199917714,0.063484028,-0.15713885,-0.199917714,0.044025365,-0.079988811,-0.199917714,0.303009566,-0.23081082,-0.15584626
-0.524980084,0.212829092,-0.199917714,-0.361384149,0.161517777,-0.199917714,-0.213604547,0.175019105,-0.199917714,-0.333546634,0.12872926,-0.181820636
-0.852923069,0.213883571,-0.199917714,-0.516137459,0.161302419,-0.199917714,-0.546240636,0.464227302,-0.199917714,-0.683306247,0.332460644,-0.181820636
-1.154752704,0.232512707,-0.199917714,-0.817906412,0.159579563,-0.199917714,-0.911488107,0.700308849,-0.199917714,-0.636083977,0.074090681,-0.181820636
-0.760678507,0.290421201,-0.199917714,-0.522468276,0.160871705,-0.199917714,-0.666902747,0.69121091,-0.199917714,-0.604917279,0.184423194,-0.181820636
-0.301829635,0.268101387,-0.199917714,-0.465139209,0.160943491,-0.199917714,-0.595157708,0.745798542,-0.199917714,-0.719195172,0.458959269,-0.181820636
-0.327942985,0.401844524,-0.199917714,-0.419768352,0.161302419,-0.199917714,-0.484279012,0.597442375,-0.199917714,-0.567139463,0.733351431,-0.181820636
2.192843168,-2.127500061,0.510900825,1.808679305,-2.256869945,0.510900825,1.188684848,-1.385576216,0.510900825,1.37464028,-0.842196854,0.493513156
2.114163982,-1.894811607,0.621966222,1.294476263,-1.718908071,0.621966222,1.39413655,-1.306417508,0.621966222,1.335288389,-0.856875875,0.545461909
0.782043975,-0.624251804,0.666392381,1.027878516,-1.310662917,0.666392381,1.169118019,-0.684171629,0.666392381,1.14891783,-0.840853676,0.519487533
0.287246855,0.116080607,0.68860546,0.482724812,-0.551098654,0.68860546,0.790825996,-0.762666254,0.68860546,0.858343461,-0.680487767,0.545461909
0.274359747,-0.071440979,0.68860546,0.248132863,-0.1719267,0.68860546,0.507106979,-0.599633849,0.68860546,0.832843436,-0.784200329,0.597410662
-0.071557363,0.189894165,0.621966222,-0.123978504,0.161589562,0.621966222,0.200559995,-0.292296183,0.621966222,0.26649101,-0.231722263,0.571436286
-0.197037099,0.244463474,0.488687746,-0.259739362,0.161948491,0.488687746,-0.004891707,-0.044460365,0.488687746,-0.121990864,0.094861976,0.519487533
-0.189915276,0.311862282,0.444261587,-0.311089323,0.161087062,0.444261587,-0.265782757,0.493978225,0.444261587,-0.11191678,-0.072651561,0.493513156
-0.196019695,0.341563452,0.33319619,-0.284710918,0.161517777,0.33319619,-0.373400316,0.594321184,0.33319619,-0.355268878,0.252349645,0.441564403
-0.223828718,0.338048521,0.244343873,-0.325509518,0.161374205,0.244343873,-0.340788934,0.562910053,0.244343873,-0.338898491,0.363641572,0.363641273
-0.269950999,0.388927152,0.133278476,-0.365956406,0.161374205,0.133278476,-0.406011697,0.633302863,0.133278476,-0.373528156,0.507313692,0.23376939
