S7_T,S7_H,S7_P,S8_T,S8_H,S8_P,S9_T,S9_H,S9_P,S4_T,S4_H,S4_P
-0.270648598,0.232872472,1.976964063,-0.586904518,0.954827454,2.363668273,-0.039939174,0.034980383,1.976964063,0.123652624,0.529136417,1.976964063
-0.405069092,0.395225442,1.754833269,-0.611435119,0.954279682,2.259770766,-0.066155658,0.0355047,1.754833269,0.027567925,0.529169762,1.754833269
-0.511553787,0.670093384,1.288358603,-0.821132191,0.954340545,1.896129494,-0.006758937,0.0355047,1.288358603,0.069806501,0.528969692,1.288358603
-0.674238737,0.999732526,0.799670857,-0.979394133,0.954097091,1.558462598,-0.089914346,0.034980383,0.799670857,0.029502516,0.528903002,0.799670857
1.993137129,-1.557816907,0.33319619,0.168004942,0.658482804,0.207795013,2.716068655,-2.352657764,0.33319619,2.80080447,-1.177364791,0.33319619
2.314891808,-1.55395889,0.399835428,0.037834495,0.945211012,0.259743766,3.228518981,-2.218285164,0.399835428,3.255755843,-1.373500557,0.399835428
2.14826298,-1.593867235,0.422048508,0.114987192,0.945028422,0.259743766,3.097846196,-3.788659204,0.422048508,2.450321023,-1.056088731,0.422048508
1.777538488,-1.604555842,0.510900825,-0.120823101,0.955496953,0.259743766,1.852972862,-1.984481844,0.510900825,1.573951191,-0.51793247,0.510900825
1.194830577,-1.134004188,0.666392381,-0.246641344,0.955131772,0.23376939,1.402377052,-0.641913826,0.666392381,0.7030627,0.529603248,0.666392381
0.85894367,-0.901384701,0.910736254,-0.389868401,0.954827454,0.259743766,1.112766835,0.036553336,0.910736254,0.676945719,0.529569903,0.910736254
0.722551237,-0.806072692,1.243932444,-0.443281806,0.954888317,0.285718143,0.817421763,0.036343609,1.243932444,0.690810289,-2.799302874,1.243932444
0.406055062,0.491549389,1.665980952,-0.486408185,0.954644863,0.415590026,0.787108954,0.036029018,1.665980952,0.631482824,0.529436523,1.665980952
0.207875214,0.179302949,1.888111745,-0.736857708,0.954462273,0.571436286,0.342248,0.035714428,1.888111745,0.340649274,0.529536558,1.888111745
0.058665179,1.001250435,1.554915555,-0.745957769,0.954401409,0.649359416,0.594991286,0.035714428,1.554915555,0.385144873,0.529469868,1.554915555
-0.009695366,0.795573825,0.977375492,-0.700457461,0.954827454,0.571436286,0.428680469,0.035609564,0.977375492,0.349032503,0.529369833,0.977375492
-0.307458123,1.000934204,0.510900825,-0.677113825,0.954584,0.415590026,0.299646214,0.035609564,0.510900825,0.341294138,0.529336488,0.510900825
1.856087383,-1.326335852,0.710818539,0.597290458,0.629207434,0.753256922,2.164293604,-1.123447243,0.710818539,3.177404898,-1.322449238,0.710818539
2.537392234,-1.702207959,0.977375492,-0.017161529,0.955679544,1.013000688,1.419581619,-1.107612847,0.977375492,2.425171337,-0.961055251,0.977375492
1.099191545,-0.775018813,1.399423999,0.168400597,0.955496953,1.298718831,1.596952515,-0.885092396,1.399423999,1.915084113,-0.808368125,1.399423999
0.840210251,0.434880803,1.910324825,-0.05554005,0.955314362,1.870155117,1.466689363,-0.897571158,1.910324825,0.44995368,-2.799302874,1.910324825
0.343281677,1.001060696,2.08802946,-0.221319434,0.955192635,2.441591403,0.914914311,0.035924155,2.08802946,0.69790379,0.529669938,2.08802946
0.098761268,1.001123942,1.821472507,-0.309946121,0.955192635,2.519514533,0.754747982,0.035819291,1.821472507,0.67888031,0.529536558,1.821472507
-0.106649023,1.001060696,1.266145523,-0.371668278,0.955070908,2.07795013,0.460222175,0.035399837,1.266145523,0.576024542,0.529469868,1.266145523
-0.14871705,1.001060696,1.066227809,-0.426268648,0.954949181,1.766257611,0.397548394,0.035399837,1.066227809,0.529594352,0.529436523,1.066227809
-0.311730657,1.000681219,0.932949333,-0.561582607,0.954584,1.584436974,0.540100524,0.035819291,0.932949333,0.254882396,-2.799302874,0.932949333
-0.244027425,1.000807711,0.621966222,-0.790666768,0.954584,1.116898195,0.390584641,0.035609564,0.621966222,0.208774638,-2.799302874,0.621966222
-0.345253616,1.00099745,0.577540063,-0.879293455,0.954462273,0.909103182,0.245574717,0.035085246,0.577540063,0.137517194,-2.799302874,0.577540063
-0.265390095,1.00099745,0.577540063,-0.83814535,0.954523136,0.961051935,0.134973927,0.03519011,0.577540063,0.041432496,-2.799302874,0.577540063
2.003982792,-1.483818865,0.022213079,-0.065827076,0.95561868,0.129871883,2.104896883,-1.486484849,0.022213079,1.729363354,-0.587123513,0.022213079
1.561611191,-1.069935797,0.044426159,0.020030027,0.955922998,0.15584626,2.039765307,-2.046980519,0.044426159,2.347787687,-0.959054546,0.044426159
2.375364597,-1.382624961,0.044426159,0.137935173,0.956105589,0.15584626,2.157739483,-2.876451191,0.044426159,2.503522282,-1.008772062,0.044426159
1.782796992,-0.826817443,0.044426159,0.106282785,0.955983861,0.15584626,2.441205211,-2.632433713,0.044426159,2.115314307,-0.704764959,0.044426159
0.963127769,-0.559286059,0.022213079,-0.097875119,0.955314362,0.103897507,1.357317471,-0.766701449,0.022213079,1.568792281,-0.605930139,0.022213079
0.570383294,0.00664085,0.022213079,-0.31311136,0.955070908,0.103897507,0.082950592,0.035399837,0.022213079,0.609557457,-0.09975181,0.022213079
0.311073344,0.06855887,-0.022213079,-0.613017738,0.954584,0.051948753,-0.127190908,0.03519011,-0.022213079,0.226508391,0.11859178,-0.022213079
0.069839499,0.528358672,-0.022213079,-0.693335674,0.954523136,0.051948753,-0.564268844,0.033931747,-0.022213079,0.23489162,0.036396156,-0.022213079
0.008052083,1.000681219,-0.044426159,-1.138447384,0.953853637,0,-1.09433337,0.033092839,-0.044426159,-0.007577149,0.331600158,-0.044426159
0.043218325,0.226547853,-0.066639238,-1.644094286,0.85768922,-0.025974377,-1.188139225,0.033197702,-0.066639238,-0.158152834,0.528903002,-0.066639238
-0.15430421,0.179808918,-0.088852317,-1.634202915,0.953123274,-0.051948753,-0.948504181,0.033302566,-0.088852317,-0.214578412,0.529003037,-0.088852317
-0.249614585,0.489904988,-0.111065397,-1.539641405,0.953427592,-0.07792313,-0.369693381,0.034770656,-0.111065397,-0.294219085,0.529003037,-0.111065397
2.876565705,-2.192176193,-0.066639238,1.174946544,0.153984795,-0.07792313,2.548938573,-2.349092403,-0.066639238,3.006193573,-1.22651544,-0.066639238
2.698105245,-1.927490888,-0.044426159,0.761487222,0.526408889,-0.051948753,2.38180849,-2.737192398,-0.044426159,3.155157099,-1.465699706,-0.044426159
2.015485768,-1.753310881,-0.066639238,0.347236591,0.955922998,-0.051948753,2.507565685,-3.099391096,-0.066639238,3.238989386,-1.544027301,-0.066639238
2.389496825,-2.129878696,-0.066639238,0.482550551,0.804007564,-0.051948753,1.923020029,-3.171432354,-0.066639238,2.743734028,-1.355094072,-0.066639238
1.607951752,-1.67513859,-0.066639238,0.032295327,0.955557817,-0.07792313,1.169296128,-1.522977364,-0.066639238,2.197856866,-1.24705601,-0.066639238
0.672924111,-0.777611907,-0.088852317,-0.256532716,0.955131772,-0.07792313,-0.125552378,0.034980383,-0.088852317,1.480123516,-0.77532315,-0.088852317
0.152003615,-0.346399383,-0.088852317,-0.423103409,0.955070908,-0.07792313,-0.584750472,0.033617157,-0.088852317,0.751749913,-0.242702172,-0.088852317
0.02514222,-0.279611406,-0.088852317,-1.210852222,0.830361484,-0.07792313,-1.282354713,0.033092839,-0.088852317,0.409327263,-0.033961965,-0.088852317
-0.686399026,0.234516873,-0.088852317,-1.613233208,0.762194302,-0.07792313,-1.091465942,0.032778248,-0.088852317,0.217480299,0.144901049,-0.088852317
-0.899039759,0.159570137,-0.088852317,-1.880300234,0.471205644,-0.051948753,-1.676830863,0.03193934,-0.088852317,-0.078189729,0.529036382,-0.088852317
-1.087688569,0.161973493,-0.088852317,-1.993061867,0.361772972,-0.051948753,-1.574013092,0.032673385,-0.088852317,-0.099470233,0.529069727,-0.088852317
-0.940450473,0.093224884,-0.066639238,-2.198406736,0.952210321,-0.025974377,-1.10867051,0.032568521,-0.066639238,-0.054007339,0.529069727,-0.066639238
2.930136709,-2.513972808,0.510900825,0.65861696,0.46822333,0.467538779,2.987245406,-3.233092121,0.510900825,3.22931643,-1.461364845,0.510900825
2.881495552,-2.570514902,0.510900825,0.233683648,0.955740407,0.415590026,2.870500128,-3.243263885,0.510900825,3.468883312,-1.509648523,0.510900825
1.982620122,-1.772284738,0.510900825,0.136352554,0.955740407,0.389615649,2.021741474,-2.806297477,0.510900825,2.689565473,-1.235852063,0.510900825
0.089887543,0.345703675,0.466474666,0.155343987,0.956166452,0.337666896,0.465957031,-0.670751302,0.466474666,2.122085376,-1.146320521,0.466474666
-0.142143921,0.199668222,0.399835428,-0.120031791,0.955314362,0.337666896,-0.036662114,-0.41037511,0.399835428,0.991961659,-0.741411202,0.399835428
0.070496812,-0.195240989,0.399835428,-0.20391062,0.955192635,0.337666896,0.168563796,-2.315431204,0.399835428,0.757876119,-0.749847508,0.399835428
-0.769220455,-0.027132616,0.422048508,-0.338037615,0.955131772,0.363641273,-0.703543913,-1.224535704,0.422048508,0.543781355,-0.641042509,0.422048508
-1.095576324,0.235212581,0.377622349,-0.427851267,0.955070908,0.389615649,-0.697399425,0.034141474,0.377622349,-0.057231658,-0.294253667,0.377622349
-1.195816546,0.424002458,0.33319619,-1.048238077,0.953975364,0.467538779,-0.574919291,-0.13972229,0.33319619,0.119138577,-0.409494267,0.33319619
-1.198117141,0.344754982,0.35540927,-1.219160974,0.954036228,0.545461909,-0.889926725,-1.076992691,0.35540927,0.055619498,0.272445984,0.35540927
-1.293756172,0.278915698,0.377622349,-1.245669849,0.953975364,0.623385039,-1.012816492,-1.03620077,0.377622349,0.137194762,0.529269797,0.377622349
-0.983175813,0.236287766,0.399835428,-1.818578077,0.95287982,0.701308169,-1.191825918,0.032883112,0.399835428,0.136227467,-0.263876298,0.399835428
2.232070378,-1.980680934,0.866310095,1.163868208,-0.229942512,0.909103182,2.34002597,-3.676664933,0.866310095,2.692789792,-1.418449726,0.866310095
1.845570376,-1.52606732,0.977375492,0.097182723,0.564813792,0.987026312,2.360097965,-2.325875165,0.977375492,3.195461083,-1.60131415,0.977375492
1.495222585,-1.402990234,1.04401473,-0.05633136,0.955679544,1.013000688,2.0082236,-1.437828163,1.04401473,2.319736114,-1.171429366,1.04401473
1.248072924,-1.268149357,1.04401473,-0.442886151,0.955131772,1.142872572,1.061562766,-0.263880732,1.04401473,1.233785564,-0.422865644,1.04401473
0.76593389,-0.762938791,1.066227809,-0.705205319,0.954827454,1.376641961,0.474968947,0.035294973,1.066227809,0.55506647,0.529536558,1.066227809
0.183883292,0.607226671,1.199506285,-0.810053855,0.954523136,1.688334481,0.146443638,0.035399837,1.199506285,0.506379257,0.396856481,1.199506285
0.035987883,1.001060696,1.177293206,-0.893141375,0.954401409,1.558462598,0.200924768,0.03519011,1.177293206,0.088829981,0.529103072,1.177293206
-0.01955506,0.803353106,0.821883936,-0.870589048,0.954218818,1.116898195,0.193551382,0.0355047,0.821883936,0.119138577,0.529103072,0.821883936
-0.210833122,1.000617973,0.310983111,-0.943785196,0.954584,0.519487533,0.212804112,0.035294973,0.310983111,0.096890778,0.529203107,0.310983111
-0.19702955,1.000681219,0,-0.966337522,0.954401409,0.15584626,0.092781774,0.034875519,0,-0.039497905,0.529036382,0
-0.238111609,1.001123942,-0.111065397,-1.071977368,0.954097091,0.025974377,0.056734109,0.035085246,-0.111065397,0.034016563,0.529103072,-0.111065397
-0.3876503,1.000870958,-0.088852317,-1.1479431,0.954218818,0.051948753,-0.076396471,0.034980383,-0.088852317,-0.048525997,0.529303143,-0.088852317
1.800544441,-1.766529334,-0.111065397,0.530029133,0.331219467,0,2.029524493,-2.345317316,-0.111065397,2.284268608,-1.034647844,-0.111065397
1.651334406,-1.55560329,-0.066639238,-0.003313609,0.553006263,0.051948753,2.146679404,-3.129172344,-0.066639238,2.347142824,-1.074695287,-0.066639238
1.833738744,-1.660085996,-0.044426159,-0.414399002,0.954888317,0.103897507,1.745649133,-2.749251706,-0.044426159,1.913794386,-0.703998022,-0.044426159
0.922045711,-1.091692486,-0.022213079,-0.482055982,0.955070908,0.15584626,1.434328391,-1.552234295,-0.022213079,1.209603174,-0.413929162,-0.022213079
0.485918583,-0.265001536,0.022213079,-0.814010404,0.954584,0.23376939,0.709278769,-1.291543512,0.022213079,0.028857653,0.529169762,0.022213079
0.399810589,-0.952993592,0.022213079,-0.950906983,0.954462273,0.259743766,0.352079181,0.03519011,0.022213079,-0.106241302,0.528969692,0.022213079
-0.281494262,1.000554727,0,-1.084242669,0.954279682,0.207795013,0.116950094,0.034980383,0,-0.007899581,0.529003037,0
-0.248957272,1.000934204,-0.022213079,-0.98651592,0.954401409,0.129871883,0.01208416,0.035399837,-0.022213079,0.05594193,0.529103072,-0.022213079
-0.020212373,-0.51393854,-0.066639238,-0.950115673,0.954401409,0.051948753,0.050179988,0.034980383,-0.066639238,0.10591887,0.529103072,-0.066639238
-0.026128189,-0.542525818,-0.088852317,-1.096507969,0.954157955,0,-0.152588127,0.035294973,-0.088852317,0.237148643,0.529136417,-0.088852317
0.074440689,-0.951096206,-0.088852317,-1.198191267,0.954097091,-0.025974377,-0.157094085,0.034875519,-0.088852317,0.048203565,0.529136417,-0.088852317
-0.390608208,1.000744465,-0.088852317,-1.333505226,0.953610183,0,-1.178717677,-0.251821424,-0.088852317,0.10591887,0.529336488,-0.088852317
1.847542315,-1.726115019,0.199917714,0.372162846,0.24327163,0.129871883,2.711562697,-3.270108954,0.199917714,2.507713897,-1.2552589,0.199917714
2.081545718,-1.845397333,0.288770032,-0.024283317,0.538825054,0.207795013,2.71524939,-3.558169123,0.288770032,2.756953735,-1.311412016,0.288770032
1.7095066,-1.781012712,0.33319619,-0.221715088,0.78185323,0.285718143,2.726309469,-3.482877095,0.33319619,2.317479091,-1.17072912,0.33319619
0.868146051,-1.241838942,0.33319619,-0.297285165,0.794025941,0.389615649,1.708782203,-2.276526827,0.33319619,1.967640508,-1.081831134,0.33319619
0.733725557,-1.012697995,0.33319619,-0.745957769,0.95476659,0.571436286,1.515845269,-2.697344249,0.33319619,1.420151187,-0.524168,0.33319619
0.390608208,-0.95103296,0.377622349,-1.018168308,0.954340545,0.675333792,0.783422261,0.035924155,0.377622349,1.006471093,-0.342003823,0.377622349
0.206889244,-0.648716171,0.399835428,-1.086220943,0.953975364,0.623385039,0.37911493,-0.79123952,0.399835428,1.059994784,-0.605396617,0.399835428
0.13195557,-0.725244061,0.288770032,-1.249626397,0.954036228,0.441564403,0.166515634,-0.27919081,0.288770032,0.764002324,-0.570584353,0.288770032
0.022184311,-0.548787191,0.155491555,-1.363574995,0.953914501,0.259743766,0.067794188,0.034665792,0.155491555,0.68242706,-0.541073956,0.155491555
-0.444179212,0.018404641,0.022213079,-1.346561837,0.953792773,0.103897507,-0.133335397,0.034980383,0.022213079,0.437056405,-0.265710278,0.022213079
-0.934206,0.447024071,-0.044426159,-1.56694159,0.953549319,0.025974377,-0.15955188,0.03519011,-0.044426159,0.192008181,-0.289518665,-0.044426159
-0.981532531,0.652447697,-0.088852317,-1.493349787,0.953792773,-0.051948753,-0.074757941,0.035085246,-0.088852317,0.228765414,-0.344971535,-0.088852317
0.375490011,-0.015115839,0.288770032,-0.381955304,0.307908726,0.415590026,1.976272261,-2.435499968,0.288770032,1.950874051,-0.940814787,0.288770032
1.054822923,-0.850408271,0.399835428,-0.789084148,0.914657507,0.519487533,1.472424218,-2.072252634,0.399835428,2.310063158,-1.044051157,0.399835428
1.157035083,-1.173596303,0.510900825,-0.893537029,0.954644863,0.597410662,1.067297622,-1.584532268,0.510900825,2.566074066,-1.157391087,0.510900825
0.973973432,-1.427529756,0.577540063,-1.055755519,0.954340545,0.649359416,1.063610929,-1.935300839,0.577540063,0.3570933,-0.203855152,0.577540063
0.219049534,-0.311993456,0.644179301,-0.996802946,0.954584,0.675333792,0.269743037,0.0355047,0.644179301,-0.140096649,0.528836311,0.644179301
-0.183883292,0.650487065,0.68860546,-1.111938508,0.954157955,0.675333792,0.042396969,0.035085246,0.68860546,-0.135582603,0.529003037,0.68860546
-0.173366285,0.287264195,0.68860546,-1.149130065,0.954157955,0.675333792,-0.082131327,0.035085246,0.68860546,-0.059166249,0.529369833,0.68860546
-0.302199619,0.569658434,0.577540063,-1.127369048,0.954401409,0.623385039,-0.188635792,0.034351201,0.577540063,-0.109143189,0.529069727,0.577540063
-0.322904976,0.7661011,0.377622349,-1.261496043,0.953975364,0.519487533,-0.075577206,0.034980383,0.377622349,-0.046268974,0.529136417,0.377622349
-0.534888396,0.84262899,0.155491555,-1.259913424,0.953792773,0.363641273,-0.332826451,0.034770656,0.155491555,-0.10753103,0.529003037,0.155491555
-1.030502344,0.999542788,0.022213079,-1.206104364,0.954097091,0.23376939,-0.887059298,0.03372202,0.022213079,-0.254559964,-2.799302874,0.022213079
-1.017356086,0.653396389,-0.044426159,-1.356848863,0.953914501,0.15584626,-0.749832392,0.034141474,-0.044426159,-0.251980509,-2.799302874,-0.044426159
1.342725986,-1.396855353,0.177704635,0.098765343,-0.213265897,-0.07792313,1.462593037,-1.531681039,0.177704635,2.359395235,-1.086599481,0.177704635
1.697674967,-1.571604577,0.288770032,0.213109595,-0.214422305,-0.025974377,1.203705262,-0.937838761,0.288770032,2.226553303,-0.856618457,0.288770032
1.316104812,-1.39508446,0.444261587,-0.156432038,-0.337366686,0.025974377,0.898938642,-0.154927505,0.444261587,2.122407808,-0.928277036,0.444261587
0.578928362,-1.138051944,0.599753143,-0.385911853,-0.692992439,0.103897507,0.747784229,-1.283678746,0.599753143,1.322776761,-0.78372611,0.599753143
0.147402424,-0.480291567,0.710818539,-0.329728863,-0.89347699,0.15584626,0.565907375,0.036133882,0.710818539,0.95778388,-0.662350016,0.710818539
0.081013818,-0.62284848,0.621966222,-0.571473979,-0.5861769,0.15584626,0.366825953,0.034665792,0.621966222,0.654375487,-0.100818852,0.621966222
-0.046176233,-0.307060253,0.377622349,-0.522412777,-0.383318671,0.07792313,0.19314175,0.0355047,0.377622349,0.44995368,0.028993548,0.377622349
-0.156933462,0.206309072,0.111065397,-0.641109233,-0.814171778,0,0.020686444,0.034875519,0.111065397,0.397074852,0.529269797,0.111065397
-0.259145622,0.313637856,-0.044426159,-0.55446082,-0.300179054,-0.07792313,-0.10507075,0.035085246,-0.044426159,0.335812796,0.507962291,-0.044426159
-0.288067391,0.404965355,-0.111065397,-0.600356783,-0.106267767,-0.103897507,-0.179214243,0.034665792,-0.111065397,0.091409436,0.529303143,-0.111065397
-0.642687716,0.81789973,-0.155491555,-0.503025689,-0.2660346,-0.129871883,-0.298417316,0.034351201,-0.155491555,-0.607622866,0.528636241,-0.155491555
-0.916787208,0.999795772,-0.155491555,-0.603917677,-0.193120061,-0.129871883,-0.455306585,0.034036611,-0.155491555,-0.530239216,0.528636241,-0.155491555
1.3358242,-1.73572844,0.266556952,0.279183956,0.236454912,0.129871883,2.022151107,-2.688325984,0.266556952,2.704719771,-1.350659177,0.266556952
1.677626923,-1.709101794,0.310983111,0.382054218,-0.292631973,0.129871883,2.087282683,-2.975861836,0.310983111,2.187216614,-1.217245508,0.310983111
1.605651157,-1.632890135,0.510900825,0.326266883,0.046925801,0.285718143,0.81373507,-0.769427902,0.510900825,2.051472796,-1.109841002,0.510900825
0.934206,-1.619039219,0.821883936,-0.065827076,0.270599366,0.519487533,0.509378082,0.035819291,0.821883936,0.629870665,-0.144400873,0.821883936
0.750815693,-1.43176725,1.132867047,-0.545756413,0.73237116,0.701308169,0.52985971,0.036029018,1.132867047,0.951012811,-0.485254291,1.132867047
0.410984909,-0.481999214,1.399423999,-1.224700142,0.776558101,0.805205675,0.132925764,0.035085246,1.399423999,0.519598964,-0.112489631,1.399423999
-0.004436862,0.543537757,1.599341714,-1.702651205,0.783800864,0.909103182,-0.204201829,0.034456065,1.599341714,0.513472759,-0.086647193,1.599341714
0.049134141,0.114222619,1.688194031,-1.157043162,0.417097944,1.116898195,0.098516629,0.035294973,1.688194031,0.459304204,-0.023791715,1.688194031
-0.130640945,0.242991862,2.021390221,-1.048238077,-0.285571801,1.766257611,-0.149311066,0.03519011,2.021390221,0.315499588,0.14503443,2.021390221
-0.395209399,0.465238974,2.465651809,-1.462884363,-0.392752522,2.649386416,-0.19641881,0.034770656,2.465651809,0.064970023,0.529036382,2.465651809
-1.174453876,-0.30611156,2.732208761,-1.563776351,-0.19019861,3.428617715,-0.135793192,0.035399837,2.732208761,-0.070451364,0.529169762,2.732208761
-1.152433893,-0.392063132,2.77663492,-2.097910403,0.141629493,3.818233364,-0.185768364,0.03519011,2.77663492,-0.013058491,0.529236452,2.77663492
1.772608641,-1.766845565,0.177704635,-0.016765874,0.549232722,-0.025974377,2.597684847,-3.693128511,0.177704635,2.151104245,-1.086766206,0.177704635
1.678284236,-2.066253029,0.310983111,0.353171413,0.148993983,0.07792313,2.022970372,-3.34089185,0.310983111,2.451610751,-1.351826254,0.310983111
1.759791039,-1.905987183,0.444261587,0.247531568,0.02294556,0.181820636,1.624397896,-1.710263663,0.444261587,2.510293352,-1.306810395,0.444261587
1.451839932,-1.769565151,0.577540063,-0.022700697,0.404073143,0.31169252,1.383943587,-1.53052754,0.577540063,2.110155397,-1.053054329,0.577540063
0.81523236,-1.237917678,0.733031619,-0.448425319,0.954888317,0.467538779,0.857975386,-0.93574149,0.733031619,1.569437145,-0.71586887,0.733031619
0.725180489,-1.193582099,0.932949333,-0.810845165,0.954340545,0.597410662,0.517161101,-0.608252627,0.932949333,1.110294157,-0.451208963,0.932949333
0.56611076,-0.984173963,1.110653968,-0.751496937,0.954401409,0.545461909,0.244345819,0.035609564,1.110653968,0.916512601,-0.290719088,1.110653968
0.267362034,0.116689221,0.977375492,-0.794623316,0.954523136,0.363641273,0.341838367,0.035819291,0.977375492,0.636319302,-0.108388186,0.977375492
0.134256166,1.001503419,0.733031619,-0.827462669,0.954584,0.23376939,0.38239199,0.035609564,0.733031619,0.484776322,0.017422805,0.733031619
-0.237125639,1.000934204,0.510900825,-0.779984087,0.954523136,0.129871883,0.41925892,0.036133882,0.510900825,0.345485753,0.0689743,0.510900825
-0.338023174,1.000428234,0.35540927,-0.71747062,0.954705727,0.103897507,0.159142248,0.035609564,0.35540927,0.199424114,0.529469868,0.35540927
-0.397509994,1.000554727,0.266556952,-0.754266521,0.95476659,0.07792313,0.08581802,0.0355047,0.266556952,0.150092037,0.529336488,0.266556952
0.241398173,0.042311701,0.621966222,-0.351094225,0.955375226,0.779231299,0.492173515,-0.376294456,0.621966222,0.599884501,0.213858677,0.621966222
0.515169008,-0.064827345,0.510900825,-0.557626059,0.955070908,0.623385039,0.653568741,-0.025945339,0.510900825,0.834614905,-0.173277713,0.510900825
0.213462374,0.205297133,0.377622349,-0.6098525,0.955192635,0.441564403,0.406969943,0.036133882,0.377622349,0.520243828,-0.232365197,0.377622349
0.082328444,0.372709798,0.222130794,-0.623304765,0.955070908,0.285718143,0.369693381,0.036029018,0.222130794,0.299700426,0.301489549,0.222130794
-0.028100128,0.610578719,0.111065397,-0.611039464,0.954949181,0.181820636,0.34388653,0.036238745,0.111065397,0.294541517,0.080745114,0.111065397
-0.271305911,1.00099745,0,-0.639922268,0.954827454,0.103897507,0.128419806,0.035924155,0,0.184914679,0.529303143,0
-0.300556337,1.001123942,-0.066639238,-0.897889233,0.954584,0.07792313,0.061240067,0.034875519,-0.066639238,-0.033694131,0.529336488,-0.066639238
-0.354784653,1.00099745,-0.111065397,-1.124995119,0.52129635,0.051948753,-0.15791335,0.034875519,-0.111065397,-0.163956608,0.529036382,-0.111065397
-0.529301236,1.000554727,-0.111065397,-1.092551421,0.65568308,0.025974377,-0.706411341,0.034036611,-0.111065397,-0.260363738,0.529136417,-0.111065397
-0.684755744,1.000301742,-0.111065397,-0.812823439,0.536999147,0.025974377,-0.370512646,0.035294973,-0.111065397,-0.315499588,0.528903002,-0.111065397
-0.64137309,1.000238496,-0.111065397,-0.640713578,0.336027688,0.025974377,-0.3070196,0.034665792,-0.111065397,-0.374827053,0.529103072,-0.111065397
-0.756074197,1.000301742,-0.088852317,-0.872171667,0.318681575,0,-0.328320493,0.034036611,-0.088852317,-0.360962482,0.528936347,-0.088852317
0.740955999,-0.278409729,-0.177704635,0.977514772,-0.519835625,-0.15584626,0.234105005,0.035924155,-0.177704635,1.42402037,-0.606163554,-0.177704635
0.6850844,-0.783304064,-0.177704635,0.601247007,-0.547345952,-0.15584626,0.326681962,0.036133882,-0.177704635,1.076761242,-0.481619677,-0.177704635
0.488219178,-0.303012497,-0.177704635,0.26731431,-0.257757156,-0.15584626,0.013313058,0.034980383,-0.177704635,0.890395619,-0.547976388,-0.177704635
0.104348427,0.150968656,-0.199917714,0.09362183,-0.285084893,-0.181820636,-0.02969836,0.035609564,-0.199917714,0.590211545,-0.403392117,-0.199917714
0.09481739,0.191256479,-0.199917714,-0.08165327,-0.155932428,-0.181820636,-0.041577704,0.0355047,-0.199917714,0.406425377,-0.212591564,-0.199917714
-0.217734908,0.509637799,-0.199917714,-0.133088401,-0.190685518,-0.181820636,-0.239839861,0.035294973,-0.199917714,0.200068978,-0.126494565,-0.199917714
-0.377133293,0.927568623,-0.199917714,-0.404903286,0.098233778,-0.181820636,-0.226321987,0.0355047,-0.199917714,-0.035951154,0.042431616,-0.199917714
-0.357085249,1.000617973,-0.199917714,-0.373646552,0.091356196,-0.181820636,-0.255815531,0.035294973,-0.199917714,-0.083026207,0.387719929,-0.199917714
-0.379762545,0.633031116,-0.199917714,-0.501047415,0.121848838,-0.181820636,-0.21403301,0.034980383,-0.199917714,-0.069806501,0.397823488,-0.199917714
-0.364315691,0.751174999,-0.199917714,-0.505399618,0.163357782,-0.181820636,-0.280803116,0.034875519,-0.199917714,-0.093988891,0.529203107,-0.199917714
-0.422487885,0.880260473,-0.199917714,-0.358611668,-0.150028664,-0.181820636,-0.318489311,0.034560928,-0.199917714,-0.140419081,0.529169762,-0.199917714
-0.473100981,0.878236595,-0.199917714,-0.457921036,-0.063480688,-0.181820636,-0.343476897,0.034456065,-0.199917714,-0.176531451,0.529269797,-0.199917714
0.534888396,-0.229520424,0.199917714,-0.022305042,-0.138281997,0.23376939,0.402873618,0.036133882,0.199917714,0.872661866,-0.337268821,0.199917714
0.724194519,-0.230532363,0.177704635,0.340114803,-0.391048342,0.181820636,0.211984847,0.035819291,0.177704635,1.181229169,-0.623969827,0.177704635
0.703817819,-0.188979616,0.133278476,0.363854095,-0.601879697,0.07792313,0.165696368,0.035609564,0.133278476,1.513011567,-0.837511726,0.133278476
0.458968753,-0.487185402,0.066639238,0.207966082,-0.38124931,0.025974377,0.38403052,0.036133882,0.066639238,0.907484508,-0.490389433,0.066639238
0.152332271,-0.138635649,0.066639238,0.018447408,-0.268286551,0,-0.131696866,0.035294973,0.066639238,0.442860178,-0.180246835,0.066639238
0.043875638,-0.437473897,0.022213079,-0.18927139,-0.070906042,-0.025974377,-0.29268246,0.035294973,0.022213079,0.177821178,-0.016022311,0.022213079
0.17566688,-0.740170162,0,-0.106183871,-0.369928688,-0.051948753,-0.287357237,0.035085246,0,0.059488681,-0.048033589,0
0.037631165,-0.68426053,0.022213079,-0.099457739,-0.511071273,0,-0.339790204,0.035294973,0.022213079,0.079479457,-0.080945184,0.022213079
-0.143787203,-0.318444567,0.022213079,-0.190458355,-0.411681087,0.051948753,-0.272200833,0.035294973,0.022213079,0.11107778,-0.113756744,0.022213079
-0.063923682,-0.481872722,0.066639238,-0.344763748,-0.217100301,0.07792313,-0.452439157,0.034875519,0.066639238,0.057554089,-0.148235557,0.066639238
-0.284780826,0.093477869,0.088852317,-0.366524765,-0.156419337,0.129871883,-0.328320493,0.035294973,0.088852317,-0.155250947,0.130529319,0.088852317
