S2_T,S2_H,S2_R,S2_P,S3_T,S3_H,S3_R,S3_P,S5_T,S5_H,S5_R,S5_P,S6_T,S6_H,S6_R,S6_P
1.458621455,-1.528193787,-0.845712717,0.683748903,1.232787109,-1.667937094,-0.922756667,0.683748903,1.106632305,-1.410422149,-0.898625114,0.683748903,0.642850765,-0.240776937,-0.864563455,0.51297891
1.661189848,-1.939515604,-0.933719733,0.683748903,1.638060669,-2.014809941,-1.00325057,0.683748903,1.307838179,-1.253004363,-0.957396258,0.683748903,1.144760367,-0.697555545,-1.004754394,0.478780316
-0.201278149,0.269374795,-0.736632033,-0.102562335,-0.220243451,0.002052936,-0.735362769,-0.102562335,-0.187692046,0.499134895,-0.454936894,-0.102562335,-0.378346762,0.184971088,-0.537575113,-0.102595782
-0.246759269,0.269716424,-0.718997603,-0.06837489,-0.268261646,0.002272893,-0.331152956,-0.06837489,-0.211716628,0.450616998,0.500794187,-0.06837489,-0.393663252,0.192245528,-0.113300724,-0.102595782
-0.253855614,0.269374795,0.347042282,-0.06837489,-0.273703708,0.00168634,-0.298183319,-0.06837489,-0.313821101,0.486334163,-0.157223209,-0.06837489,-0.426358068,0.232694226,0.471832288,-0.034198594
-0.246759269,0.269289387,0.164984972,-0.06837489,-0.287468923,0.00168634,-0.105986282,-0.06837489,-0.35586412,0.471098169,0.872155348,-0.06837489,-0.352721096,0.259507742,2.222380393,-0.068397188
-0.283531238,0.269631017,2.326214107,-0.06837489,-0.283307346,0.001979617,0.390499645,-0.06837489,-0.316824174,0.498385584,0.776507426,-0.06837489,-0.348891973,0.246926826,1.923139947,-0.068397188
-0.217083644,0.269631017,0.746552789,0.581186568,-0.254816551,0.001832978,-0.479695047,0.581186568,-0.274781156,0.498260699,0.264793972,0.581186568,-0.171868693,0.238633262,0.432333813,0.34198594
-0.095155535,0.270399683,0.701995128,0.683748903,-0.066905351,0.001466383,0.741613552,0.683748903,0.013513827,0.364695985,-0.077850201,0.683748903,0.172752336,-0.059548496,1.588307468,0.444581722
-0.000645122,0.270399683,0.769242867,1.0598108,0.403672954,0.002786127,-0.39584565,1.0598108,0.265771938,-0.011146003,0.452896249,1.0598108,0.348891973,-0.01249306,-0.104050268,0.889163444
0.241598291,0.082418097,0.523761311,1.538435032,0.681538238,-0.858640437,-0.519947584,1.538435032,0.581094575,-0.595983362,0.132260896,1.538435032,0.452278282,-0.055577425,-0.257120315,1.607333919
0.673507651,-0.498266504,-0.709743734,2.05124671,1.295851004,-1.313732334,-0.74168504,2.05124671,1.16669376,-1.52587851,-0.319765775,2.05124671,1.166262362,-0.417542316,-0.669269105,2.291305799
1.155736549,-0.780623217,-0.766048155,2.427308607,1.406612972,-1.248404981,-0.893788156,2.427308607,1.394927288,-1.603869313,-0.85594464,2.427308607,1.632826217,-0.689894541,-0.9309452,2.804284709
1.24121525,-0.662761068,-0.933719733,2.666620723,0.998458321,-0.926680599,-1.00325057,2.666620723,1.479013325,-1.627535057,-0.957396258,2.666620723,1.623106137,-0.887007266,-1.004754394,3.009476273
-0.301594662,0.213860015,-0.359497213,0.034187445,-0.177027076,0.001979617,-0.594930164,0.034187445,-0.181685901,0.393794235,-0.387386229,0.034187445,0.018998339,0.241022933,-0.526539846,-0.034198594
-0.183214725,0.223938082,-0.205874747,0.034187445,-0.260258613,0.00168634,-0.463938518,0.034187445,-0.172676683,0.289452656,-0.244105569,0.034187445,0.054049537,0.244080306,-0.011056101,-0.034198594
-0.185795214,0.224962971,0.430616079,0.034187445,-0.183429502,0.001466383,-0.276196114,0.034187445,-0.217722774,0.3611992,0.644719702,0.034187445,-0.027834775,0.250546475,0.67503675,-0.034198594
-0.11934762,0.237432444,0.182936968,0.034187445,-0.271462859,0.001466383,0.635852906,0.034187445,-0.163667464,0.444122968,2.897695446,0.034187445,-0.043445813,0.258242622,1.123579696,0
-0.135798238,0.243325552,1.910723688,0.06837489,-0.229206848,0.002052936,0.355727154,0.06837489,-0.20270741,0.33403667,3.536314149,0.06837489,-0.021060174,0.266255049,0.269058403,0.068397188
-0.084833579,0.257930209,2.804439655,0,-0.093155297,0.002126255,0.145867971,0,-0.121624446,0.254797015,2.700997893,0,0.035787568,0.254517546,0.433882501,0
0.280305627,0.21078535,-0.250435583,0,0.195914233,0.002712808,-0.467016995,0,0.118621373,-0.025632686,0.26608089,0,0.166272283,0.118025154,3.382041729,0.068397188
0.450940468,-0.492544211,-0.222635871,0.034187445,0.440166781,-0.469315809,0.522722234,0.034187445,0.451962448,-0.50044619,0.283606433,0.034187445,0.47201299,0.002864091,-0.477929811,0.136794376
0.901558374,-0.835113108,0.085025073,0.102562335,0.992055895,-0.883642264,0.311308174,0.102562335,1.247776724,-1.379700391,-0.273107299,0.102562335,0.790419257,-0.083972341,-0.188384287,0.205191564
1.500554403,-1.751106981,-0.551141836,0.239312116,1.570835197,-1.999852837,-0.029285742,0.239312116,1.63817618,-1.413481836,-0.585621943,0.239312116,0.864056229,-0.377691036,-0.758374192,0.376184534
2.579843963,-2.345883795,-0.838091137,0.410249342,1.845499268,-2.228388593,-0.982293247,0.410249342,2.001547982,-1.782330253,-0.946757545,0.410249342,1.509410652,-0.81401687,-0.987100746,0.615574692
2.639195212,-2.252277335,-0.933719733,0.683748903,1.906642436,-1.68106122,-1.00325057,0.683748903,2.623184039,-2.639542218,-0.957396258,0.683748903,2.14975776,-1.150749646,-1.004754394,0.957560632
0.087091507,0.269801832,-0.634344081,0.854686129,0.087393114,0.002126255,-0.693289508,0.854686129,0.085587573,0.483212033,0.002192786,0.854686129,0.054638633,0.007854287,1.053621386,0.991759226
0.092575046,0.270058054,0.129531923,1.025623355,0.062103531,0.002346212,1.214202188,1.025623355,0.061562991,0.463605058,0.695431553,1.025623355,-0.233134653,0.126951279,1.773820085,1.162752196
0.090317118,0.270058054,0.866281455,1.162373136,0.087072992,0.002419532,-0.430218251,1.162373136,0.097599864,0.39847743,0.592667892,1.162373136,-0.224592765,0.041485394,2.506595794,1.299546572
0.006773784,0.269716424,1.097247078,1.333310361,0.087072992,0.00256617,1.474257521,1.333310361,0.007507682,0.361886068,2.229407826,1.333310361,-0.297935189,-0.043418216,1.281181216,1.573135325
-0.035481725,0.269801832,2.794055252,1.230748026,0.055701105,0.001832978,1.492069347,1.230748026,-0.004504609,0.443186329,2.291727069,1.230748026,-0.65610542,0.016428989,-0.263203948,1.744128295
0.086123823,0.269887239,1.595765081,1.743559703,0.069466321,0.002492851,1.057309338,1.743559703,0.124627519,0.443311214,2.180555167,1.743559703,-0.063180522,-0.202753053,0.502524774,1.709929701
0.157087273,0.082845133,2.3359475,1.093998245,0.226645877,0.002419532,-0.674840988,1.093998245,0.340848756,0.019575754,-0.49301126,1.093998245,0.789830162,-0.684939487,3.478664548,1.470539542
0.952200472,-0.583161414,2.193077812,0.888873574,1.028549722,-0.367255568,-0.631608271,0.888873574,1.271801306,-1.017720659,-0.83155181,0.888873574,1.496450545,-0.794231799,-0.189561428,1.265347978
1.922786929,-1.856328842,-0.454271557,0.888873574,1.256476085,-1.287704039,-0.766500512,0.888873574,1.695234562,-1.462936372,-0.576359479,0.888873574,1.908228492,-0.938174342,-0.808144007,1.19695079
2.35759934,-2.413099383,-0.784743255,0.888873574,2.348409824,-2.792579368,-0.85403604,0.888873574,2.124673964,-2.04677465,-0.361424531,0.888873574,1.91411945,-0.946538191,-0.739914949,1.060156414
3.212063789,-3.130521157,-0.904306787,1.025623355,2.703104219,-2.627904582,-0.962296552,1.025623355,2.656217839,-2.23435221,-0.88867313,1.025623355,2.089375443,-1.09578721,-0.959457022,0.991759226
3.341733365,-3.095077105,-0.933719733,1.093998245,2.756884597,-2.747634736,-1.00325057,1.093998245,3.202777078,-2.653154704,-0.957396258,1.093998245,1.863751761,-1.03854053,-1.004754394,0.957560632
0.255790981,0.249645696,-0.439879474,3.213619846,0.152057615,0.002492851,-0.573421038,3.213619846,0.106609082,0.465728106,-0.421513301,3.213619846,0.261411251,0.187325617,-0.454143916,4.719405974
0.191601315,0.257417765,0.741484438,2.769183058,0.110121726,0.002712808,0.2601648,2.769183058,0.043544555,0.43887779,0.915039608,2.769183058,0.198967098,0.147193199,0.968672754,4.651008785
0.147087878,0.269033165,1.272270305,2.495683497,0.064664502,0.002346212,1.159933422,2.495683497,0.031532264,0.444934721,-0.030859527,2.495683497,0.112075471,0.107939336,0.287840579,4.172228469
0.047093926,0.253830656,1.065017323,1.880309484,0.028810917,0.00256617,1.082265553,1.880309484,-0.034535337,0.467414056,0.786191418,1.880309484,0.03136935,0.212803728,0.310761848,3.009476273
-0.032256114,0.24725429,0.942716373,1.093998245,-0.078429717,0.00168634,0.336483323,1.093998245,-0.175679755,0.459234076,0.560363723,1.093998245,0.076435177,0.182581417,0.308265197,1.846724077
0.152571417,0.268776943,1.826908541,1.846122039,0.092194933,0.002346212,-0.4596358,1.846122039,-0.124627519,0.435068791,1.437723973,1.846122039,0.130631988,0.147087772,0.415447564,0.718170474
0.337398948,0.012127844,0.330122375,1.435872697,0.516035528,-0.153237001,-0.361756769,1.435872697,0.244750428,0.352769449,1.509492716,1.435872697,0.532984403,-0.168208248,0.900329107,0.649773286
1.472491584,-1.419470225,-0.398456189,1.162373136,1.431902555,-1.420485,-0.777167948,1.162373136,1.310841251,-0.908196345,-0.464799548,1.162373136,1.35212208,-0.476616392,0.612030172,0.547177504
1.997298552,-2.453411654,-0.787944318,1.606809923,2.366976859,-2.285430883,-0.699683268,1.606809923,1.445979525,-1.2919061,-0.594934656,1.606809923,1.388940566,-0.801576524,-0.552874478,0.718170474
2.197931578,-1.783305554,-0.762615268,2.666620723,2.711107251,-3.006597935,-0.792642991,2.666620723,1.926471163,-1.703715024,-0.73306485,2.666620723,1.976563602,-1.167301633,-0.798549784,1.094355008
2.321472493,-2.238099714,-0.888018836,4.273430646,2.53279969,-2.081383719,-0.981875486,4.273430646,2.310864474,-2.207252123,-0.922504294,4.273430646,2.008669322,-1.146462295,-0.93834487,1.744128295
2.843053849,-2.580754019,-0.933719733,6.08536524,2.331123274,-3.550186032,-1.00325057,6.08536524,1.500034834,-1.255502067,-0.957396258,6.08536524,2.152408691,-1.253962353,-1.004754394,2.496497363
-0.029998186,0.258528061,-0.602739931,3.068237059,0,0.002492851,-0.72943592,3.068237059,-0.130633664,0.486896146,-0.509774701,2.068237059,-0.010750998,0.218707622,-0.679821709,2.599093145
0.003548172,0.266812574,-0.291084008,2.563989472,-0.058262076,0.002126255,-0.350251576,6.563989472,-0.124627519,0.489893391,0.091875101,2.563989472,-0.195137976,0.157946719,-0.137600533,2.154511423
-0.099993952,0.264250354,0.535184153,5.880240569,-0.110121726,0.002052936,0.053781749,5.880240569,-0.139642882,0.485709737,0.14182206,5.880240569,-0.284680534,0.194529773,0.553110601,2.051915641
-0.125153721,0.269887239,0.793790705,5.606741007,-0.16550271,0.001906298,0.451604505,5.606741007,-0.193698192,0.487895228,2.374329935,5.606741007,-0.522380679,0.230972257,0.41940262,2.051915641
-0.131604943,0.270058054,1.964084273,5.09392933,-0.330045056,0.001832978,0.380026568,5.09392933,-0.313821101,0.49226621,0.785482357,5.09392933,-0.286447821,0.18468995,-0.054398515,1.915121265
-0.0796726,0.270314276,1.337768256,0.136749781,-0.114603424,0.001979617,0.709919538,0.136749781,-0.274781156,0.460795141,0.020960582,0.136749781,-0.171279597,0.160863523,2.004036296,0.136794376
0.16482874,0.270399683,-0.460518077,0.170937226,0.124527184,0.002126255,0.609008945,0.170937226,0.106609082,0.420020125,0.294362392,0.170937226,0.224003669,-0.037127758,0.32453336,0.136794376
0.482228898,-0.192422769,-0.718445038,0.205124671,0.6869803,-0.798738701,-0.21641826,0.205124671,0.548060775,-0.464167041,0.025449444,0.205124671,0.411336126,-0.16666199,2.273827374,0.136794376
1.438300104,-1.657842151,-0.44277885,0.205124671,1.082970343,-0.992374547,-0.809938758,0.205124671,0.998521686,-1.442267873,-0.82793113,0.205124671,1.248146675,-0.738882799,-0.580417503,0.136794376
1.82634115,-1.900826073,-0.783428532,0.239312116,1.582999806,-2.34445279,-0.856996113,0.239312116,1.548083998,-1.687792162,-0.7379222,0.239312116,1.350943888,-0.81338431,-0.941803374,0.102595782
1.798278331,-1.776045929,-0.908162036,0.239312116,2.063501871,-2.730698015,-0.928265756,0.239312116,2.049597146,-2.278311798,-0.862825886,0.239312116,1.264935905,-0.838265004,-0.956748555,0.102595782
1.676672783,-1.868456686,-0.933719733,0.307687006,1.86310594,-1.885768256,-1.00325057,0.307687006,1.72526529,-2.247028057,-0.957396258,0.307687006,1.885253757,-1.133354246,-1.004754394,0.136794376
-0.229018406,0.26920398,-0.572440976,0.307687006,-0.262179341,0.001906298,-0.801652786,0.307687006,-0.214719701,0.437066954,-0.686127216,0.307687006,-0.254047553,0.208516377,-0.51968187,0.273588752
-0.61351128,0.269374795,-0.419793436,0.239312116,-0.438246053,0.00168634,-0.213679354,0.239312116,-0.214719701,0.434257037,-0.027445424,0.239312116,-0.269069496,0.227704031,0.036866401,0.239390158
-0.625446042,0.26920398,-0.006278276,0.205124671,-0.646645017,0.001173106,-0.036530662,0.205124671,-0.304811883,0.407094508,-0.022032549,0.205124671,-0.244327473,0.210273488,0.684231648,0.205191564
-0.710279621,0.268179092,1.374177177,0.170937226,-0.709388791,0.001246425,-0.069757212,0.170937226,-0.539051557,0.354642727,0.450191207,0.170937226,-0.269658591,0.273213209,-0.065433781,0.17099297
-0.716085721,0.268520721,0.365619883,0.102562335,-0.758367349,0.000953149,0.511867141,0.102562335,-0.484996248,0.129786937,0.481602071,0.102562335,-0.328862717,0.285512987,3.462382496,0.102595782
-0.581255166,0.268606129,0.686952035,0.102562335,-0.75356553,0.001246425,0.660677314,0.102562335,-0.418928647,0.166877839,1.612220086,0.102562335,-0.307360721,0.292541431,0.205027469,0.307787346
-0.408362398,0.268776943,2.99949811,0.06837489,-0.555090326,0.001393064,0.377059792,0.06837489,-0.391900993,0.179428801,0.124098315,0.06837489,-0.170690501,0.179594328,0.127405586,0.239390158
-0.215148277,0.171241745,0.278298808,0.034187445,0.241051335,-0.433609388,0.823492546,0.034187445,0.172676683,-0.590925512,-0.500992389,0.034187445,0.109719088,0.0640467,-0.046311311,0.17099297
0.327399553,-0.285773007,1.131836347,0.034187445,0.67225472,-0.767211471,0.297379072,0.034187445,0.533045412,-0.760144949,0.862401566,0.034187445,0.533868047,-0.137915652,1.434605446,0.17099297
0.928008387,-1.096288797,-0.815543964,0.06837489,0.89217805,-0.793899638,-0.333433889,0.06837489,1.001524759,-1.315259632,-0.298010988,0.06837489,0.525326158,-0.230163986,-0.559815793,0.17099297
1.08219261,-1.231061602,-0.880330567,0.102562335,1.171003699,-1.365202369,-0.939205742,0.102562335,1.184712196,-1.508956566,-0.898840066,0.102562335,1.114127386,-0.469869086,-0.947001547,0.205191564
1.504425137,-1.608732922,-0.933719733,0.136749781,1.533381005,-2.098100483,-1.00325057,0.136749781,1.476010252,-1.479670988,-0.957396258,0.136749781,1.317365429,-0.659953367,-1.004754394,0.205191564
-0.299014173,0.173291521,-0.528985268,0.239312116,-0.374862037,0.001026468,-0.81928589,0.239312116,-0.292799592,0.254609687,-0.57537126,0.239312116,-0.292044231,0.15021543,-0.362087295,0.136794376
-0.349978832,0.218728234,-0.1248383,0.136749781,-0.369740096,0.001759659,-0.504508285,0.136749781,-0.331839538,0.304563764,-0.431652321,0.136749781,-0.241087446,0.170984483,0.169303485,0.068397188
-0.339334315,0.234528594,0.397220857,0.06837489,-0.396630285,0.00168634,-0.58476985,0.06837489,-0.394904065,0.393856677,-0.027691083,0.06837489,-0.239025611,0.200749946,0.999976381,0.034198594
-0.371590428,0.244862884,0.414137589,0,-0.426081444,0.001466383,-0.040308387,0,-0.391900993,0.373063293,-0.353761642,0,-0.320615376,0.267660737,0.44473373,-0.034198594
-0.399330686,0.211126979,1.692629008,0,-0.43728569,0.001759659,-0.020101694,0,-0.451962448,0.408280917,0.56417423,0,-0.329746361,0.266641613,0.109842221,-0.034198594
-0.376428845,0.236663778,0.637132309,0.034187445,-0.384465676,0.001246425,-0.270380965,0.034187445,-0.370879483,0.367443459,0.778366618,0.034187445,-0.245211117,0.247840524,0.598630206,0.034198594
-0.291917828,0.116581038,2.112149338,0.034187445,-0.216081874,0.002126255,1.688526656,0.034187445,-0.208713555,0.053794297,0.45565433,0.034187445,-0.012518285,0.101332599,-0.320217175,0
-0.132895188,-0.135029027,2.589901712,0.034187445,-0.079710203,-0.298848811,0.161041422,0.034187445,-0.007507682,-0.28377038,-0.077263969,0.034187445,0.308833461,-0.182897697,-0.226775069,0.034198594
0.221922061,-0.730574507,-0.11415221,0.06837489,0.368779732,-1.075151855,-0.800173866,0.06837489,0.328836465,-0.836075146,-0.433994457,0.06837489,0.762437208,-0.418737152,-0.384008514,0.068397188
0.969941335,-1.350290268,-0.464849675,0.102562335,0.702026001,-1.511107456,-0.88839747,0.102562335,0.472983957,-0.958150422,-0.65211739,0.102562335,0.702938535,-0.501215948,-0.682342666,0.136794376
1.611515434,-2.117675345,-0.90186153,0.205124671,1.413335519,-2.081823634,-0.967072882,0.205124671,0.911432577,-1.486539674,-0.913618693,0.205124671,1.274066889,-0.932903009,-0.936379495,0.239390158
1.598935549,-2.637379095,-0.933719733,0.376061897,1.284326637,-2.374953552,-1.00325057,0.376061897,1.463997961,-1.884985882,-0.957396258,0.376061897,1.443431925,-1.063913214,-1.004754394,0.410383128
-0.405136786,0.049621673,-0.622162256,0.341874452,-0.373901673,0.001759659,-0.751838652,0.341874452,-0.343851829,0.367630787,-0.728246582,0.341874452,-0.377463118,0.10214087,-0.836815559,0.376184534
-0.415458743,-0.005722293,-0.326178207,0.307687006,-0.542605596,0.000953149,-0.48381681,0.307687006,-0.394904065,0.252549082,-0.032392104,0.307687006,-0.766855426,0.045245611,-0.262596279,0.410383128
-0.372235551,0.116751853,0.118020162,0.239312116,-0.651766958,0.000659872,-0.078266587,0.239312116,-0.424934793,0.210213001,1.427543079,0.239312116,-0.694396646,0.031926709,-0.190304521,0.307787346
-0.371912989,0.115299928,0.533669364,0.136749781,-0.641523076,0.001099787,-0.353437286,0.136749781,-0.367876411,0.262727225,-0.407175743,0.136749781,-0.645207149,0.049427536,0.711052415,0.205191564
-0.381912385,0.100609863,0.19083483,0.102562335,-0.874571379,0.000513234,0.14914751,0.102562335,-0.557069993,0.220890685,0.397019973,0.102562335,-0.548889989,0.022227456,1.036110106,0.205191564
-0.364816644,0.1904584,1.61332012,1.196560581,-0.600867672,0.001173106,1.093344048,1.196560581,-0.418928647,0.385302042,0.194580139,1.196560581,-0.39543054,-0.008592273,1.019157882,0.85496485
-0.241598291,0.083784614,2.937055142,1.299122916,-0.20519775,-0.227509288,-0.438776774,1.299122916,-0.256762719,0.033250683,-0.110642897,1.299122916,-0.18895247,-0.219305039,3.58814564,0.923362038
0.308045885,-0.361443923,2.95827489,2.017059265,0.020807884,0.002859446,-0.387389891,2.017059265,0.097599864,-0.222639078,-0.288701067,2.017059265,0.292044231,-0.111769839,-0.013441635,1.094355008
0.676410701,-0.829305408,1.541420042,1.846122039,0.750044195,-1.043551306,-0.481138223,1.846122039,0.797315813,-1.04107419,0.997583851,1.846122039,0.404856072,-0.187290475,1.334430369,0.991759226
1.028002339,-1.124985668,-0.264389425,1.640997368,0.699785152,-1.225822686,-0.529989495,1.640997368,0.644159103,-1.070484653,-0.73905279,1.640997368,1.272299602,-0.802560506,-0.50605967,0.51297891
1.220893898,-2.020481776,-0.914580041,2.290558826,1.783075616,-2.216950808,-0.807298149,2.290558826,0.965487886,-1.529812393,-0.866650351,2.290558826,1.305583513,-0.787554777,-0.920614829,0.51297891
1.808277726,-2.2263135,-0.933719733,3.418744517,1.657908189,-2.469535242,-1.00325057,3.418744517,1.343875052,-1.745052023,-0.957396258,3.418744517,1.108236428,-0.747703496,-1.004754394,0.649773286
-0.811563817,0.150487758,-0.543583769,3.145244955,-0.502910555,0.001466383,-0.748266457,3.145244955,-0.515026975,0.380743732,-0.631864474,3.145244955,-0.576282943,0.139813332,-0.402919169,0.547177504
-0.742858295,0.195241211,0.211098705,2.187996491,-0.495227644,0.001393064,-0.326774281,2.187996491,-0.506017757,0.345026567,-0.149200207,2.187996491,-0.448154612,0.10087575,0.040661727,0.34198594
-0.705118642,0.227781413,0.593352685,0.99143591,-0.451050905,0.002052936,-0.220848318,0.99143591,-0.472983957,0.297445308,2.212959834,0.99143591,-0.344179207,0.120625679,0.202013431,0.136794376
-0.717053404,0.220265566,0.522036928,0.683748903,-0.554129962,0.000806511,1.867721708,0.683748903,-0.491002393,0.391858514,0.606642544,0.683748903,-0.333575483,0.115213776,0.324522943,0.034198594
-0.616091769,0.250585177,2.913250408,0.273499561,-0.550288507,0.001099787,-0.459454844,0.273499561,-0.548060775,0.40353528,0.115324378,0.273499561,-0.395135992,0.204791301,0.414450987,0
-0.32385138,0.247083475,2.783118285,0.034187445,-0.428002172,0.001393064,-0.254112846,0.034187445,-0.448959375,0.40328551,0.257840145,0.034187445,-0.29351697,0.214841977,2.274584356,-0.034198594
-0.15063605,0.045436712,3.437014894,0.136749781,-0.198475203,0.002126255,-0.168603573,0.136749781,-0.073575282,-0.057041312,0.143731501,0.136749781,-0.032252994,0.038392878,0.473606681,0.068397188
0.019353668,0.096339495,0.491121895,1.162373136,0.162621618,-0.008431701,-0.585645585,1.162373136,0.121624446,-0.492578423,0.284762147,1.162373136,0.272014975,-0.068439478,3.04729606,0.581376098
0.610930791,-0.840066735,-0.123234593,4.136680865,0.5336422,-0.177358997,0.476603166,4.136680865,1.025549341,-1.129368022,-0.475466177,4.136680865,0.472896634,-0.291381738,-0.441698858,1.778326889
1.264762213,-1.854791509,-0.415734945,4.3,1.286567486,-1.40428147,-0.837055269,1.39298333,1.172699905,-1.644457,-0.724329995,1.39298333,0.881434555,-0.488951312,-0.602869998,5.437576448
1.654093503,-1.550655921,-0.838627823,3.845915292,1.179326852,-1.683847348,-0.935367699,3.845915292,1.271801306,-1.560659036,-0.90442881,3.845915292,1.479366767,-0.930197058,-0.940032453,2.652244285
2.205350484,-2.443760623,-0.933719733,3.504040841,1.516414577,-2.057335042,-1.00325057,3.504040841,1.445979525,-1.527127362,-0.957396258,3.504040841,1.963308947,-1.033726045,-1.004754394,2.276059751
-0.294175756,0.258784283,-0.355451425,0.769045227,-0.258337885,0.001832978,-0.73693105,1.769045227,-0.16967361,0.233254319,-0.494499173,1.769045227,-0.254342101,0.26832844,-0.515817096,5.574370824
-0.330302603,0.252634953,-0.67163266,3.375924066,-0.354694395,0.00168634,-0.604248253,2.375924066,-0.274781156,0.392857596,0.641763418,2.375924066,-0.388655938,0.286496969,0.473245553,4.138029875
-0.35223676,0.257417765,0.072303386,6.15374013,-0.430243021,0.001466383,-0.067252878,6.15374013,-0.319827247,0.354268071,0.317189146,6.15374013,-0.364797559,0.294193115,1.396138272,2.906880491
-0.352559321,0.257503173,0.679022417,4.273430646,-0.43984666,0.001246425,0.111991322,4.273430646,-0.376885629,0.376934734,2.913520916,4.273430646,-0.454634665,0.277781698,3.502342799,2.051915641
-0.362881278,0.260321615,0.25637724,3.1794324,-0.471538668,0.001539702,1.636212656,3.1794324,-0.403913284,0.386550894,2.294490733,3.1794324,-0.350659261,0.270612684,3.061682186,1.573135325
-0.295143439,0.257246951,0.688101624,-0.102562335,-0.415517442,0.001613021,0.095229485,-0.102562335,-0.403913284,0.421268977,0.545992666,-0.102562335,-0.308833461,0.284283009,3.432794231,-0.102595782
-0.11644457,0.269716424,2.728061899,-0.06837489,-0.184069745,0.001759659,0.446173607,-0.06837489,-0.157661319,0.291450819,-0.402416099,-0.06837489,0.046391292,0.192315812,2.980091358,-0.102595782
-0.057093321,0.219240678,0.216452864,-0.06837489,0.18535023,0.003152723,1.138960461,-0.06837489,0.54205463,-0.576813485,1.664174191,-0.06837489,0.341528276,0.122101652,2.739263514,-0.102595782
0.359978227,-0.056966705,1.122976261,-0.06837489,0.203917265,0.003299361,0.416016598,-0.06837489,0.644159103,-0.664295563,0.579137102,-0.06837489,0.861699846,-0.359627934,-0.51495247,-0.102595782
1.181864001,-0.815469417,-0.807071308,-0.034187445,1.256155963,-1.232128132,-0.631675292,-0.034187445,1.040564705,-1.288034659,0.074584052,-0.034187445,1.282019682,-0.488389037,-0.799233845,-0.068397188
1.807632604,-1.823361603,-0.860847904,0,1.204616435,-1.283891444,-0.932615389,0,1.659197689,-1.601746264,-0.733969322,0,2.243423989,-1.218714704,-0.950595474,-0.034198594
1.962139388,-1.848215143,-0.933719733,0.06837489,1.594844294,-1.909743615,-1.00325057,0.06837489,1.60514238,-1.742117221,-0.957396258,0.06837489,2.131790339,-1.172045833,-1.004754394,0
-0.169022035,0.1846507,-0.68841919,-0.06837489,-0.196554475,0.002052936,-0.684371308,-0.06837489,-0.232738137,0.414462734,-0.446358367,-0.06837489,-0.378935858,0.271702093,-0.625971832,-0.068397188
-0.204826321,0.222144528,0.112739043,-0.06837489,-0.208719085,0.001759659,-0.123002797,-0.06837489,-0.277784229,0.408405802,-0.437729592,-0.06837489,-0.282324151,0.279433382,-0.267877789,-0.068397188
-0.314819668,0.233759928,-0.340859275,-0.06837489,-0.268901888,0.001906298,0.766225728,-0.06837489,-0.358867193,0.451990735,0.28835212,-0.06837489,-0.305298886,0.268047302,-0.253477774,-0.068397188
-0.307400762,0.237005408,1.645629267,-0.06837489,-0.335807239,0.001539702,-0.598252149,-0.06837489,-0.310818029,0.451740964,0.256335483,-0.06837489,-0.341233728,0.274478329,1.333027522,-0.034198594
