S7_T,S7_H,S7_P,S8_T,S8_H,S8_P,S9_T,S9_H,S9_P,S6_T,S6_H,S6_P
0.477702171,-0.924216575,-0.022213079,-0.620535181,0.954401409,-0.025974377,-0.289815033,0.035609564,-0.022213079,0.265546565,-0.595339849,-0.025974377
-0.189141795,-0.258550425,-0.022213079,-1.400766551,0.953610183,-0.025974377,-0.758025043,0.034141474,-0.022213079,-0.364713332,-0.130600116,-0.025974377
0.067210247,-0.640810398,-0.044426159,-0.907780604,0.215030941,-0.025974377,-0.397548394,-0.616431984,-0.044426159,-0.411620787,0.103544665,-0.025974377
-0.107306336,-0.274425219,-0.066639238,-0.897097923,0.260982925,-0.025974377,-0.762940633,0.034770656,-0.066639238,-0.598620976,0.659284736,-0.025974377
-0.329149449,0.4573332,-0.088852317,-1.066833855,0.209918402,-0.051948753,-0.468824459,0.035399837,-0.088852317,-0.681732172,0.864982917,-0.051948753
-0.51122513,1.00099745,-0.133278476,-1.289587538,0.578690683,-0.07792313,-0.549931705,0.034875519,-0.133278476,-0.685509953,0.820849911,-0.07792313
-0.619353107,1.000744465,-0.133278476,-1.114708092,0.953245001,-0.103897507,-0.538871626,0.034770656,-0.133278476,-0.729269257,0.869875924,-0.103897507
0.523714076,-0.12301384,-0.022213079,1.898599271,-1.596268462,-0.025974377,0.64209903,0.036763063,-0.022213079,0.320324398,0.106566816,-0.025974377
0.912514674,-0.65023408,0,0.856444387,-0.910092741,0,1.114405365,-0.248675517,0,0.746584089,0.066175522,0
0.957540609,-0.833268554,0,0.688291074,0.017102659,0,1.259824922,-0.702839548,0,1.29121427,-0.578454177,0
0.827063993,-0.713100793,0,0.261775142,0.574551961,0,0.851421265,-1.278435568,0,0.888880529,-0.18701361,0
0.513854382,-0.172219376,-0.022213079,-0.35228119,0.955010045,0,0.710098034,-0.824795855,-0.022213079,0.593898749,0.280988128,0
-0.221678785,0.515329957,-0.022213079,-0.523599742,0.954644863,0,-0.441379078,0.034770656,-0.022213079,-0.238472464,0.577110999,0
-0.602591628,0.642707783,-0.022213079,-0.718657584,0.954462273,0,-1.195922244,0.034036611,-0.022213079,-0.520546823,0.397748709,0
-0.645974281,0.578323162,-0.066639238,-0.396198879,0.168409457,-0.051948753,-0.453668054,-0.132486705,-0.066639238,-0.375731862,0.294323971,-0.051948753
-0.693629468,0.661491902,-0.088852317,-0.81203213,0.251792528,-0.07792313,-0.664219188,0.034875519,-0.088852317,-0.362509626,0.355582501,-0.07792313
-0.961813143,0.685335715,-0.111065397,-0.814801714,-0.114788665,-0.103897507,-0.471282254,-0.210085731,-0.111065397,-0.496935688,0.715218523,-0.103897507
-1.256289335,0.733086589,-0.133278476,-1.115103747,-0.039926492,-0.103897507,-0.341838367,-1.076782964,-0.133278476,-0.623806187,0.838071378,-0.103897507
-1.470244694,0.749530598,-0.133278476,-1.12024726,-0.093364694,-0.129871883,-0.459812543,0.03519011,-0.133278476,-0.708491458,0.790052749,-0.129871883
1.50409631,-1.29249914,1.421637079,0.195700782,0.313325582,1.662360104,2.132342264,-2.942095773,1.421637079,1.601307176,-0.517963178,1.662360104
1.96980252,-1.796761013,1.665980952,0.372162846,0.790191537,2.026001377,2.054512079,-2.067533774,1.665980952,2.035752061,-1.276858985,2.026001377
2.275453032,-1.63080301,1.799259428,0.405002199,0.858602173,2.207822013,1.582205743,-2.555673595,1.799259428,2.157900332,-1.330825975,2.207822013
1.485034235,-1.670837849,1.821472507,-0.126757924,0.955375226,2.31171952,1.930393415,-3.052621953,1.821472507,1.322066153,-1.219821872,2.31171952
1.025572497,-1.380031867,1.821472507,-0.328541899,0.955131772,2.415617026,1.111537938,-0.684803018,1.821472507,1.098862223,-1.00016423,2.415617026
0.561180913,-0.85274838,1.554915555,-0.600356783,0.954401409,2.051975753,0.324224167,0.035924155,1.554915555,0.610269136,-0.510335843,2.051975753
-0.014625213,0.397755289,1.243932444,-0.73052723,0.95476659,1.532488221,0.121456053,0.035819291,1.243932444,-0.189676118,0.528037016,1.532488221
-0.356427936,1.000744465,0.888523174,-0.646252746,0.954340545,0.857154429,-0.076396471,0.035819291,0.888523174,-0.400917072,0.703033976,0.857154429
